PID,taskType,rightHanded,width,length,rotation,execType,trialRep,PositionX,PositionY,PositionZ,Movement,Speed,Timestamp
1,True,True,0.02,0.25,Rot14,1,0,0.001665523,-0.004224539,0.001121044,0,0,0.0057

1,True,True,0.02,0.25,Rot14,1,0,0.002005137,-0.003918409,0.002778158,0.001719034,0.0613877108319749,28.0086

1,True,True,0.02,0.25,Rot14,1,0,0.00268368,-0.003592968,0.005054668,0.002397672,0.0872629616830439,55.485

1,True,True,0.02,0.25,Rot14,1,0,0.002870875,-0.003512859,0.006652802,0.001611054,0.117355302621508,69.213

1,True,True,0.02,0.25,Rot14,1,0,0.003071141,-0.003371,0.008708447,0.002070243,0.149205644466716,83.0881

1,True,True,0.02,0.25,Rot14,1,0,0.003228496,-0.002973675,0.01150453,0.002828553,0.205895620355229,96.8259

1,True,True,0.02,0.25,Rot14,1,0,0.002343486,-0.002207279,0.01419987,0.002938613,0.100105033692557,126.1812

1,True,True,0.02,0.25,Rot14,1,0,0.001428689,-0.001346707,0.01667377,0.002774457,0.111246596740894,151.1209

1,True,True,0.02,0.25,Rot14,1,0,0.0007402462,-0.0007168054,0.01864788,0.002183541,0.140778259235948,166.6314

1,True,True,0.02,0.25,Rot14,1,0,4.741933E-08,-5.495548E-05,0.02122992,0.002766378,0.239090995706861,178.2018

1,True,True,0.02,0.25,Rot14,1,0,-0.0007786578,0.0008608102,0.02447467,0.003460269,0.257380056505984,191.646

1,True,True,0.02,0.25,Rot14,1,0,-0.0009516707,0.002030849,0.02810101,0.003814349,0.249695562754869,206.922

1,True,True,0.02,0.25,Rot14,1,0,-0.001072221,0.003096223,0.03121006,0.003288733,0.124862659224424,233.2608

1,True,True,0.02,0.25,Rot14,1,0,-0.0008414253,0.004260421,0.03358655,0.002656368,0.0977202204376703,260.4442

1,True,True,0.02,0.25,Rot14,1,0,-0.0008228965,0.004759073,0.0363141,0.002772823,0.233471351867224,272.3207

1,True,True,0.02,0.25,Rot14,1,0,-0.0008983657,0.00528419,0.03993939,0.0036639,0.282605815006829,285.2854

1,True,True,0.02,0.25,Rot14,1,0,-0.001033357,0.005845904,0.04403616,0.004137301,0.317336080736775,298.323

1,True,True,0.02,0.25,Rot14,1,0,-0.001528414,0.007178426,0.04758559,0.003823503,0.301060888200037,311.0231

1,True,True,0.02,0.25,Rot14,1,0,-0.00152844,0.007178426,0.04758564,5.187109E-08,3.50506416603018E-06,325.822

1,True,True,0.02,0.25,Rot14,1,0,-0.002666526,0.007779598,0.05169216,0.004303507,0.172059739063111,350.8337

1,True,True,0.02,0.25,Rot14,1,0,-0.003627664,0.008300543,0.05525165,0.003723595,0.147314485505675,376.1102

1,True,True,0.02,0.25,Rot14,1,0,-0.004201989,0.008642912,0.05788339,0.002715348,0.196945580382224,389.8975

1,True,True,0.02,0.25,Rot14,1,0,-0.002994371,0.007975459,0.06168459,0.004043883,0.296233441705503,403.5485

1,True,True,0.02,0.25,Rot14,1,0,-0.001925168,0.007404447,0.06570527,0.004199415,0.302388117347721,417.436

1,True,True,0.02,0.25,Rot14,1,0,-0.001199423,0.007011652,0.0689145,0.003313627,0.246771803039223,430.8639

1,True,True,0.02,0.25,Rot14,1,0,-0.0002628229,0.005362988,0.07293221,0.004442676,0.312750009584942,445.0691

1,True,True,0.02,0.25,Rot14,1,0,0.0004443486,0.004071116,0.07632481,0.003698473,0.251321552432812,459.7852

1,True,True,0.02,0.25,Rot14,1,0,0.001234992,0.002530813,0.07864951,0.002898606,0.231161708074301,472.3245

1,True,True,0.02,0.25,Rot14,1,0,0.001884854,0.001419425,0.08090665,0.002598495,0.100023690680815,498.3033

1,True,True,0.02,0.25,Rot14,1,0,0.0007768032,0.000996709,0.08379926,0.003126281,0.112916765279888,525.9899

1,True,True,0.02,0.25,Rot14,1,0,-0.001162821,0.0009956359,0.08786367,0.004503508,0.323867535832281,539.8953

1,True,True,0.02,0.25,Rot14,1,0,-0.002880136,0.0009292362,0.09317585,0.005583266,0.418887356423965,553.2241

1,True,True,0.02,0.25,Rot14,1,0,-0.003728816,0.001684189,0.0982832,0.005232135,0.35336268713442,568.0308

1,True,True,0.02,0.25,Rot14,1,0,-0.004188681,0.002185225,0.1022715,0.004045879,0.28693159835896,582.1313

1,True,True,0.02,0.25,Rot14,1,0,-0.00442073,0.002549052,0.1056157,0.003371927,0.242138753198427,596.0569

1,True,True,0.02,0.25,Rot14,1,0,-0.004162987,0.00282216,0.1079801,0.00239407,0.178345154477076,609.4807

1,True,True,0.02,0.25,Rot14,1,0,-0.003837218,0.003072381,0.110291,0.002347127,0.164143910367471,623.7799

1,True,True,0.02,0.25,Rot14,1,0,-0.003935257,0.002674579,0.1139584,0.003690169,0.13710353109098,650.6951

1,True,True,0.02,0.25,Rot14,1,0,-0.004150142,0.002245188,0.1175482,0.003621779,0.236306727110835,666.0217

1,True,True,0.02,0.25,Rot14,1,0,-0.00439128,0.002176881,0.1224499,0.004908051,0.408099618854105,678.0483

1,True,True,0.02,0.25,Rot14,1,0,-0.004979192,0.002581596,0.1277899,0.005387528,0.400226453348362,691.5095

1,True,True,0.02,0.25,Rot14,1,0,-0.004631812,0.002153635,0.1339887,0.006223297,0.40466199015616,706.8885

1,True,True,0.02,0.25,Rot14,1,0,-0.004624532,0.00184834,0.1390468,0.005067231,0.192977811338936,733.1466

1,True,True,0.02,0.25,Rot14,1,0,-0.004043732,0.0009673831,0.1429527,0.00404597,0.148671291909107,760.3608

1,True,True,0.02,0.25,Rot14,1,0,-0.00554888,0.001400113,0.1498345,0.007057699,0.591374461628115,772.2952

1,True,True,0.02,0.25,Rot14,1,0,-0.006775907,0.002301096,0.1582859,0.008587407,0.657832171364458,785.3493

1,True,True,0.02,0.25,Rot14,1,0,-0.007375814,0.003670096,0.1653105,0.00718193,0.543204947287461,798.5707

1,True,True,0.02,0.25,Rot14,1,0,-0.007542221,0.006397724,0.1714481,0.006718433,0.541102226291727,810.9869

1,True,True,0.02,0.25,Rot14,1,0,-0.007542221,0.006397724,0.1714481,4.470348E-08,3.15024020165201E-06,825.1774

1,True,True,0.02,0.25,Rot14,1,0,-0.00638096,0.008934974,0.1763093,0.005605169,0.219291134187057,850.7378

1,True,True,0.02,0.25,Rot14,1,0,-0.005646572,0.01102519,0.1807278,0.004942853,0.194354908536911,876.1699

1,True,True,0.02,0.25,Rot14,1,0,-0.005259411,0.01169622,0.1842417,0.003598216,0.262231987945862,889.8914

1,True,True,0.02,0.25,Rot14,1,0,-0.004960179,0.01232314,0.1891629,0.004970045,0.358501148993131,903.7548

1,True,True,0.02,0.25,Rot14,1,0,-0.004651844,0.01271319,0.1940452,0.004907573,0.357192334541697,917.4941

1,True,True,0.02,0.25,Rot14,1,0,-0.004267127,0.0126766,0.1979863,0.003959931,0.295680557412364,930.8867

1,True,True,0.02,0.25,Rot14,1,0,-0.004069363,0.01088893,0.1999499,0.002662835,0.185272929346608,945.2592

