PID,taskType,rightHanded,width,length,rotation,execType,trialRep,PositionX,PositionY,PositionZ,Movement,Speed,Timestamp
17,True,False,0.02,0.25,Rot6,2,0,-0.001792983,-0.003650718,0.001275443,0,0,0.0051

17,True,False,0.02,0.25,Rot6,2,0,-0.0009491447,-0.003358935,0.003391512,0.002296726,0.186032944067143,12.3509

17,True,False,0.02,0.25,Rot6,2,0,-0.0009494501,-0.003359104,0.003391825,4.6867E-07,3.34682992020747E-05,26.3543

17,True,False,0.02,0.25,Rot6,2,0,-0.0003931097,-0.003423968,0.0055281,0.002208482,0.136207513291396,42.5684

17,True,False,0.02,0.25,Rot6,2,0,-3.161213E-06,-0.003540167,0.00733424,0.001851406,0.139570737428208,55.8334

17,True,False,0.02,0.25,Rot6,2,0,0.0002819874,-0.003634407,0.008679613,0.001378485,0.0511924656220946,82.7609

17,True,False,0.02,0.25,Rot6,2,0,0.0008157544,-0.003739606,0.01128744,0.002663973,0.174246838313702,98.0494

17,True,False,0.02,0.25,Rot6,2,0,0.001468261,-0.003740596,0.01639402,0.005148095,0.502846782911178,108.2873

17,True,False,0.02,0.25,Rot6,2,0,0.002113579,-0.003734211,0.02116095,0.004810419,0.322144244676376,123.2198

17,True,False,0.02,0.25,Rot6,2,0,0.002523279,-0.003739437,0.02474829,0.003610659,0.138091800610247,149.3666

17,True,False,0.02,0.25,Rot6,2,0,0.002415804,-0.00273257,0.02807601,0.003478369,0.257087559929102,162.8965

17,True,False,0.02,0.25,Rot6,2,0,0.002765372,-0.002793978,0.03224817,0.00418723,0.354498546900343,174.7082

17,True,False,0.02,0.25,Rot6,2,0,0.002765372,-0.002793978,0.03224817,0,0,201.1313

17,True,False,0.02,0.25,Rot6,2,0,0.002608858,-0.003205837,0.03735346,0.005124263,0.332915162024968,216.5234

17,True,False,0.02,0.25,Rot6,2,0,0.002466149,-0.003555529,0.04205566,0.004717347,0.415797485490537,227.8687

17,True,False,0.02,0.25,Rot6,2,0,0.00306528,-0.004146576,0.04573912,0.003778385,0.261465438979856,242.3195

17,True,False,0.02,0.25,Rot6,2,0,0.003530098,-0.004607156,0.04877692,0.003107473,0.11736367583567,268.7968

17,True,False,0.02,0.25,Rot6,2,0,0.003723248,-0.004217214,0.05114576,0.002408483,0.172777431012936,282.7366

17,True,False,0.02,0.25,Rot6,2,0,0.004136113,-0.003866341,0.05355494,0.002469351,0.0899728850515379,310.1821

17,True,False,0.02,0.25,Rot6,2,0,0.003808213,-0.002331753,0.05486929,0.002046947,0.0704551352229253,339.2353

17,True,False,0.02,0.25,Rot6,2,0,0.003631636,-0.001622865,0.0551714,0.0007905538,0.0641891691902092,351.5513

17,True,False,0.02,0.25,Rot6,2,0,0.003457194,-0.0007854068,0.05568133,0.0009958901,0.0714565631754088,365.4883

17,True,False,0.02,0.25,Rot6,2,0,0.002894854,0.0003787313,0.05611279,0.001362937,0.0958471686381082,379.7082

17,True,False,0.02,0.25,Rot6,2,0,0.002362758,0.001483084,0.05657125,0.00130878,0.0924723441659786,393.8614

17,True,False,0.02,0.25,Rot6,2,0,0.001883162,0.002544531,0.05702531,0.001250144,0.0984411936177097,406.5608

17,True,False,0.02,0.25,Rot6,2,0,0.001546381,0.003723569,0.05727385,0.001251128,0.0467728770153225,433.3098

17,True,False,0.02,0.25,Rot6,2,0,0.0009885416,0.005270863,0.05779361,0.001724951,0.0625292742580618,460.8961

17,True,False,0.02,0.25,Rot6,2,0,0.0005462026,0.006587362,0.05823027,0.001455851,0.124199225314968,472.618

17,True,False,0.02,0.25,Rot6,2,0,-6.122258E-05,0.008267484,0.05884239,0.00188851,0.146152533079634,485.5395

17,True,False,0.02,0.25,Rot6,2,0,-0.0009703404,0.01025616,0.05959142,0.002311359,0.175909217218952,498.679

17,True,False,0.02,0.25,Rot6,2,0,-0.0009703348,0.01025612,0.05959138,5.704683E-08,4.50870437974815E-06,511.3316

17,True,False,0.02,0.25,Rot6,2,0,-0.001479425,0.01110517,0.05997646,0.001062234,0.0802085252329717,524.575

17,True,False,0.02,0.25,Rot6,2,0,-0.001846597,0.01177022,0.06026813,0.0008137505,0.0579491181729186,538.6175

17,True,False,0.02,0.25,Rot6,2,0,-0.002061308,0.01203697,0.06048007,0.0004027035,0.0160138505644341,563.7647

17,True,False,0.02,0.25,Rot6,2,0,-0.002242805,0.01220103,0.06063201,0.0002879947,0.0110563505422573,589.8126

17,True,False,0.02,0.25,Rot6,2,0,-0.002185584,0.01216491,0.0606901,8.918725E-05,0.00638936633032107,603.7713

17,True,False,0.02,0.25,Rot6,2,0,-0.002230785,0.0123564,0.06086878,0.0002657809,0.0198367636845762,617.1697

17,True,False,0.02,0.25,Rot6,2,0,-0.002649666,0.0128526,0.06121346,0.0007351693,0.0549618179272665,630.5457

17,True,False,0.02,0.25,Rot6,2,0,-0.00302781,0.01323238,0.06150453,0.0006098759,0.041536194762833,645.2287

17,True,False,0.02,0.25,Rot6,2,0,-0.003378034,0.01358932,0.06177952,0.0005706891,0.0421583457821792,658.7655

17,True,False,0.02,0.25,Rot6,2,0,-0.003522531,0.0137333,0.0619579,0.0002709753,0.0215669080019621,671.3299

