PID,taskType,rightHanded,width,length,rotation,execType,trialRep,PositionX,PositionY,PositionZ,Movement,Speed,Timestamp
1,True,True,0.02,0.25,Rot4,1,0,-0.002277323,-0.0006886721,0.0009389371,0,0,0.0054

1,True,True,0.02,0.25,Rot4,1,0,-0.002007679,-0.0005499125,0.003147259,0.002229047,0.0819996900715177,27.189

1,True,True,0.02,0.25,Rot4,1,0,-0.00173162,-0.0004136563,0.005169839,0.002045874,0.0761099775321418,54.0695

1,True,True,0.02,0.25,Rot4,1,0,-0.00104246,-0.0001655817,0.008104891,0.003025064,0.21138033764487,68.3805

1,True,True,0.02,0.25,Rot4,1,0,-5.116407E-05,-6.997585E-05,0.01152629,0.003563392,0.252746104988204,82.4792

1,True,True,0.02,0.25,Rot4,1,0,0.000878836,-8.702267E-06,0.01488413,0.00348479,0.250162596146147,96.4093

1,True,True,0.02,0.25,Rot4,1,0,0.001591551,4.005434E-05,0.01745893,0.002672067,0.198989227512672,109.8375

1,True,True,0.02,0.25,Rot4,1,0,0.00189318,0.000412345,0.0212331,0.003804459,0.237281893321,125.871

1,True,True,0.02,0.25,Rot4,1,0,0.002193107,0.0007305145,0.02444218,0.003238736,0.1219927210228,152.4196

1,True,True,0.02,0.25,Rot4,1,0,0.002532653,0.001364589,0.0286617,0.004280381,0.305129088781504,166.4477

1,True,True,0.02,0.25,Rot4,1,0,0.00259209,0.0008895398,0.03235866,0.003727833,0.264072571829953,180.5644

1,True,True,0.02,0.25,Rot4,1,0,0.002506278,0.0006488562,0.03686158,0.004510167,0.32157591971385,194.5896

1,True,True,0.02,0.25,Rot4,1,0,0.002382628,0.00054276,0.04078344,0.003925235,0.293098560731041,207.9818

1,True,True,0.02,0.25,Rot4,1,0,0.003099089,-0.0001565218,0.04394095,0.003312429,0.22678397472285,222.5879

1,True,True,0.02,0.25,Rot4,1,0,0.003663487,-0.0007412433,0.04683313,0.00300419,0.202612076800242,237.4152

1,True,True,0.02,0.25,Rot4,1,0,0.003697789,-0.002118468,0.05135608,0.004728107,0.384092937943882,249.725

1,True,True,0.02,0.25,Rot4,1,0,0.003776914,-0.003299236,0.0554083,0.00422149,0.154951169174545,276.969

1,True,True,0.02,0.25,Rot4,1,0,0.003864995,-0.004289746,0.06044638,0.005135284,0.346557178505278,291.787

1,True,True,0.02,0.25,Rot4,1,0,0.004067282,-0.005335331,0.06580903,0.005467369,0.439446145653731,304.2285

1,True,True,0.02,0.25,Rot4,1,0,0.003240122,-0.006256342,0.07263768,0.006939951,0.485562551979581,318.5211

1,True,True,0.02,0.25,Rot4,1,0,0.002692393,-0.007036924,0.07830536,0.005747346,0.390556151041704,333.2369

1,True,True,0.02,0.25,Rot4,1,0,0.002503497,-0.007128954,0.08208239,0.003782867,0.143429508203474,359.6113

1,True,True,0.02,0.25,Rot4,1,0,0.002233616,-0.007086754,0.08587298,0.003800417,0.24685885969738,375.0064

1,True,True,0.02,0.25,Rot4,1,0,0.002232981,-0.00708425,0.08940396,0.00353098,0.299664781578423,386.7895

