PID,taskType,rightHanded,width,length,rotation,execType,trialRep,PositionX,PositionY,PositionZ,Movement,Speed,Timestamp
0,True,True,0.02,0.25,Rot3,0,0,-0.002404362,-0.0005110504,-0.0002352595,0,0,0.0051

0,True,True,0.02,0.25,Rot3,0,0,-0.002050102,-0.0005842448,0.0006704852,0.0009753109,0.0678817119299669,14.3729

0,True,True,0.02,0.25,Rot3,0,0,-0.001805931,-0.0007323028,0.001575701,0.000949187,0.0685185137812105,28.2259

0,True,True,0.02,0.25,Rot3,0,0,-0.001561314,-0.0008881093,0.002530776,0.0009981391,0.0711980104840539,42.2451

0,True,True,0.02,0.25,Rot3,0,0,-0.00130868,-0.001047731,0.003542349,0.00105479,0.0803876308158008,55.3664

0,True,True,0.02,0.25,Rot3,0,0,-0.0009726287,-0.001203656,0.004460625,0.0009901894,0.0703444356173945,69.4427

0,True,True,0.02,0.25,Rot3,0,0,-0.0006329715,-0.001362324,0.005410776,0.001021434,0.0744876383602372,83.1555

0,True,True,0.02,0.25,Rot3,0,0,-0.0004388689,-0.001649976,0.00629051,0.0009457023,0.0702763826271431,96.6124

0,True,True,0.02,0.25,Rot3,0,0,-0.0002216696,-0.001925588,0.007189795,0.0009653243,0.0671548667028952,110.987

0,True,True,0.02,0.25,Rot3,0,0,5.662587E-06,-0.002198458,0.008114249,0.0009903291,0.0712605381957159,124.8843

0,True,True,0.02,0.25,Rot3,0,0,0.0003523828,-0.002133965,0.009222403,0.001162919,0.0863731236449067,138.3482

0,True,True,0.02,0.25,Rot3,0,0,0.0007215741,-0.002054811,0.01035833,0.00119704,0.083323378057859,152.7144

0,True,True,0.02,0.25,Rot3,0,0,0.000698805,-0.001704216,0.01192578,0.001606338,0.115576337454846,166.6129

0,True,True,0.02,0.25,Rot3,0,0,0.0006790759,-0.001362324,0.01347436,0.001585996,0.113934014498689,180.5332

0,True,True,0.02,0.25,Rot3,0,0,0.0007867815,-0.0009700059,0.01521049,0.001783157,0.133340114377039,193.9062

0,True,True,0.02,0.25,Rot3,0,0,0.0008553864,-0.0006314515,0.01686448,0.001689679,0.117603402106464,208.2738

0,True,True,0.02,0.25,Rot3,0,0,0.0008892418,-0.0003427266,0.01841744,0.001579936,0.113162978779296,222.2354

0,True,True,0.02,0.25,Rot3,0,0,0.0007111729,-0.0002009868,0.01994946,0.001548831,0.115467238556495,235.649

0,True,True,0.02,0.25,Rot3,0,0,0.0005226434,-0.0001198053,0.02147914,0.001543389,0.107708638975196,249.9783

0,True,True,0.02,0.25,Rot3,0,0,0.0007465185,-0.0001519918,0.02353173,0.002065021,0.148481500177188,263.8859

0,True,True,0.02,0.25,Rot3,0,0,0.0009680988,-0.0001995563,0.02564879,0.002129148,0.15821393629017,277.3433

0,True,True,0.02,0.25,Rot3,0,0,0.001185149,-0.0002509355,0.02775686,0.002119842,0.146963248504571,291.7676

0,True,True,0.02,0.25,Rot3,0,0,0.001463235,-0.0001255273,0.03008811,0.002351124,0.171071678014053,305.5111

0,True,True,0.02,0.25,Rot3,0,0,0.001744896,1.52589E-05,0.0323394,0.002273205,0.169394373633459,318.9307

0,True,True,0.02,0.25,Rot3,0,0,0.001970709,7.414831E-05,0.03543345,0.003102836,0.215654399542177,333.3187

0,True,True,0.02,0.25,Rot3,0,0,0.002205193,0.000142336,0.0383704,0.002947086,0.212739945740198,347.1717

0,True,True,0.02,0.25,Rot3,0,0,0.002440095,0.0002051593,0.04108573,0.002726193,0.195864053375575,361.0905

0,True,True,0.02,0.25,Rot3,0,0,0.002556324,-3.099425E-05,0.04334221,0.002271782,0.16920134870206,374.517

0,True,True,0.02,0.25,Rot3,0,0,0.002667248,-0.0002163647,0.04545669,0.002125489,0.148376167132592,388.842

0,True,True,0.02,0.25,Rot3,0,0,0.002564013,-0.0003664492,0.04742056,0.001972299,0.142396039879731,402.6928

0,True,True,0.02,0.25,Rot3,0,0,0.002479255,-0.0005091427,0.04938148,0.001967929,0.145999651579946,416.1718

0,True,True,0.02,0.25,Rot3,0,0,0.002434254,-0.000734329,0.05117005,0.001803253,0.124593431624776,430.6449

0,True,True,0.02,0.25,Rot3,0,0,0.002400369,-0.0009373425,0.05298007,0.001821686,0.132121148629723,444.4329

0,True,True,0.02,0.25,Rot3,0,0,0.00237462,-0.001125097,0.05483113,0.001860735,0.13819462560168,457.8975

0,True,True,0.02,0.25,Rot3,0,0,0.002273113,-0.001136422,0.05648027,0.001652301,0.11549142518721,472.2042

0,True,True,0.02,0.25,Rot3,0,0,0.002184391,-0.001175046,0.05820455,0.001726993,0.123915171926708,486.1411

0,True,True,0.02,0.25,Rot3,0,0,0.002123058,-0.00108552,0.06014791,0.001946385,0.140346752481338,500.0095

0,True,True,0.02,0.25,Rot3,0,0,0.0020836,-0.001000404,0.06218686,0.002041105,0.150984969879235,513.5281

0,True,True,0.02,0.25,Rot3,0,0,0.002061785,-0.0009150504,0.06427997,0.002094967,0.144680045437047,528.0081

0,True,True,0.02,0.25,Rot3,0,0,0.002216697,-0.0005724428,0.06659122,0.00234163,0.168080457697644,541.9397

0,True,True,0.02,0.25,Rot3,0,0,0.00235647,-0.0002274512,0.06885749,0.002296638,0.174799519145989,555.0784

0,True,True,0.02,0.25,Rot3,0,0,0.002206177,-0.0001227854,0.07120033,0.002349983,0.165116160889823,569.3107

0,True,True,0.02,0.25,Rot3,0,0,0.002096325,-1.740442E-05,0.07346541,0.00227019,0.162487226000657,583.2822

0,True,True,0.02,0.25,Rot3,0,0,0.002022714,8.618845E-05,0.07566175,0.002200015,0.162780821216226,596.7974

0,True,True,0.02,0.25,Rot3,0,0,0.001979202,0.0001872779,0.0778095,0.002150567,0.15076146120374,611.0621

0,True,True,0.02,0.25,Rot3,0,0,0.00156802,0.0003890992,0.08001873,0.002256215,0.162446169739614,624.9511

0,True,True,0.02,0.25,Rot3,0,0,0.001273155,0.0001461507,0.08211692,0.002132689,0.158533565927681,638.4037

0,True,True,0.02,0.25,Rot3,0,0,0.001033157,-0.0001114606,0.08431762,0.002228694,0.154491476265284,652.8297

