PID,taskType,rightHanded,width,length,rotation,execType,trialRep,PositionX,PositionY,PositionZ,Movement,Speed,Timestamp
0,True,True,0.02,0.25,Rot16,0,0,-2.054662E-06,-0.0001453161,-0.0004944354,0,0,1.2179

0,True,True,0.02,0.25,Rot16,0,0,-0.0003679526,8.404256E-05,0.001778029,0.002313132,0.180078953453055,14.063

0,True,True,0.02,0.25,Rot16,0,0,-0.0007411471,0.0002791882,0.003969423,0.002231494,0.167574874434799,27.3794

0,True,True,0.02,0.25,Rot16,0,0,-0.0009952136,0.0004796982,0.006271146,0.002324367,0.175844620113636,40.5977

0,True,True,0.02,0.25,Rot16,0,0,-0.00130592,0.000653267,0.008564457,0.002320763,0.163574546900503,54.7855

0,True,True,0.02,0.25,Rot16,0,0,-0.001633401,0.0008139611,0.0108229,0.002287712,0.1634921112156,68.7783

0,True,True,0.02,0.25,Rot16,0,0,-0.001963195,0.001052737,0.01248474,0.001710988,0.125503427854075,82.4113

0,True,True,0.02,0.25,Rot16,0,0,-0.002292873,0.001291871,0.01411843,0.001683697,0.124496055519705,95.9354

0,True,True,0.02,0.25,Rot16,0,0,-0.002658271,0.001416087,0.0161129,0.002031465,0.142407018152402,110.2006

0,True,True,0.02,0.25,Rot16,0,0,-0.003048361,0.001558662,0.01816543,0.00209413,0.149950220109116,124.1661

0,True,True,0.02,0.25,Rot16,0,0,-0.003433867,0.00171423,0.02022281,0.002098953,0.155832365877748,137.6354

0,True,True,0.02,0.25,Rot16,0,0,-0.003582677,0.001793504,0.02211118,0.001895892,0.132269063720597,151.969

0,True,True,0.02,0.25,Rot16,0,0,-0.003719502,0.001881123,0.02397275,0.001868642,0.13419618275747,165.8937

0,True,True,0.02,0.25,Rot16,0,0,-0.003608598,0.002301455,0.02565596,0.001738436,0.126550423423263,179.6308

0,True,True,0.02,0.25,Rot16,0,0,-0.003491024,0.002707243,0.02732954,0.001726088,0.123008210634238,193.6631

0,True,True,0.02,0.25,Rot16,0,0,-0.003969749,0.00266993,0.02869461,0.001447057,0.104149777042178,207.5571

0,True,True,0.02,0.25,Rot16,0,0,-0.004401459,0.00264895,0.03004187,0.001414899,0.103870203072611,221.1789

0,True,True,0.02,0.25,Rot16,0,0,-0.004794826,0.002636075,0.03138883,0.001403277,0.0991638135120617,235.33

0,True,True,0.02,0.25,Rot16,0,0,-0.005237563,0.003354788,0.03361917,0.002384738,0.169692390065136,249.3833

0,True,True,0.02,0.25,Rot16,0,0,-0.005599494,0.003994823,0.03582853,0.002328505,0.16731248431185,263.3004

0,True,True,0.02,0.25,Rot16,0,0,-0.005667814,0.003748536,0.03741435,0.001606283,0.121385580163499,276.5333

0,True,True,0.02,0.25,Rot16,0,0,-0.005647589,0.003479123,0.0389337,0.001543186,0.107647125988125,290.8689

0,True,True,0.02,0.25,Rot16,0,0,-0.005562779,0.003182292,0.04046211,0.00155927,0.112696569162548,304.7049

0,True,True,0.02,0.25,Rot16,0,0,-0.004556412,0.002849698,0.04316512,0.002903395,0.215785571663675,318.1599

0,True,True,0.02,0.25,Rot16,0,0,-0.003500122,0.002411604,0.04606186,0.00311428,0.214524927515852,332.677

0,True,True,0.02,0.25,Rot16,0,0,-0.002624729,0.001802802,0.04926074,0.003371908,0.244987381893345,346.4406

0,True,True,0.02,0.25,Rot16,0,0,-0.001823581,0.001233101,0.05236643,0.003257564,0.242607543512564,359.8679

0,True,True,0.02,0.25,Rot16,0,0,-0.0009332894,0.0003137589,0.05667687,0.004496414,0.311668740249905,374.2948

0,True,True,0.02,0.25,Rot16,0,0,-9.61765E-05,-0.0004962683,0.06083728,0.004320408,0.311277574109408,388.1744

0,True,True,0.02,0.25,Rot16,0,0,0.0006734408,-0.001164079,0.06472961,0.00402349,0.289753669090806,402.0603

0,True,True,0.02,0.25,Rot16,0,0,0.001024485,-0.00181222,0.06821439,0.003561881,0.268867889370368,415.308

0,True,True,0.02,0.25,Rot16,0,0,0.001381168,-0.002380133,0.07155834,0.00341054,0.237696439484324,429.6563

0,True,True,0.02,0.25,Rot16,0,0,0.001671971,-0.003055692,0.07459141,0.003120973,0.223615041658453,443.6132

0,True,True,0.02,0.25,Rot16,0,0,0.001964459,-0.003664732,0.07754793,0.003032733,0.224031251408181,457.1503

0,True,True,0.02,0.25,Rot16,0,0,0.002258323,-0.004227519,0.08045642,0.002976979,0.208474831313166,471.4301

0,True,True,0.02,0.25,Rot16,0,0,0.002532531,-0.00457406,0.08290146,0.002484648,0.176283684730371,485.5247

0,True,True,0.02,0.25,Rot16,0,0,0.002809867,-0.004915595,0.08534334,0.0024812,0.185411876060517,498.9068

0,True,True,0.02,0.25,Rot16,0,0,0.002763759,-0.005071044,0.08698735,0.001651992,0.115362551731874,513.2268

0,True,True,0.02,0.25,Rot16,0,0,0.002729356,-0.005223632,0.0886752,0.001695079,0.119973352027798,527.3556

0,True,True,0.02,0.25,Rot16,0,0,0.002703462,-0.005382538,0.0904903,0.00182223,0.137630633776304,540.5956

0,True,True,0.02,0.25,Rot16,0,0,0.002309985,-0.005407691,0.09201061,0.001570601,0.110020727811124,554.8711

0,True,True,0.02,0.25,Rot16,0,0,0.001920764,-0.005432725,0.09365543,0.00169043,0.119498772468962,569.0171

0,True,True,0.02,0.25,Rot16,0,0,0.001519684,-0.005024672,0.09508894,0.001543481,0.112445378281925,582.7436

0,True,True,0.02,0.25,Rot16,0,0,0.001163537,-0.004601598,0.09666896,0.001674001,0.124471202543238,596.1925

0,True,True,0.02,0.25,Rot16,0,0,0.0009426195,-0.004221797,0.09836517,0.001752197,0.121710802229459,610.5889

0,True,True,0.02,0.25,Rot16,0,0,0.0007467368,-0.003848195,0.1001612,0.001844868,0.133687995352499,624.3887

0,True,True,0.02,0.25,Rot16,0,0,0.0005541046,-0.003485918,0.1020088,0.001892657,0.139981167419378,637.9095

0,True,True,0.02,0.25,Rot16,0,0,0.0002795284,-0.003243089,0.1042221,0.002243402,0.156545208121296,652.2402

0,True,True,0.02,0.25,Rot16,0,0,-1.685943E-06,-0.002995133,0.1064308,0.002240348,0.160035155234295,666.2393

0,True,True,0.02,0.25,Rot16,0,0,-0.0007603188,-0.002182722,0.1090473,0.002842792,0.211257876218089,679.6958

0,True,True,0.02,0.25,Rot16,0,0,-0.001587746,-0.001367807,0.1116419,0.002842698,0.19957017626587,693.9399

