PID,taskType,rightHanded,width,length,rotation,execType,trialRep,PositionX,PositionY,PositionZ,Movement,Speed,Timestamp
0,True,True,0.02,0.25,Rot4,0,0,5.228352E-05,0.0002877712,-0.0003284812,0,0,0.0058

0,True,True,0.02,0.25,Rot4,0,0,0.0007111048,0.000290513,0.00284645,0.003242567,0.226145644976143,14.3442

0,True,True,0.02,0.25,Rot4,0,0,0.001023849,3.337862E-06,0.006265506,0.003445319,0.249934302440353,28.1291

0,True,True,0.02,0.25,Rot4,0,0,0.001318251,-0.0002099276,0.009553507,0.003308036,0.247150579737683,41.5138

0,True,True,0.02,0.25,Rot4,0,0,0.001599615,-0.0003707409,0.01266307,0.003126401,0.220621234657663,55.6847

0,True,True,0.02,0.25,Rot4,0,0,0.001742433,-0.0009729862,0.01482891,0.002252544,0.162498955873026,69.5466

0,True,True,0.02,0.25,Rot4,0,0,0.00192397,-0.001561165,0.01688546,0.002146701,0.158600151453198,83.0819

0,True,True,0.02,0.25,Rot4,0,0,0.001925129,-0.002241969,0.01917756,0.002391067,0.17088817420808,97.0739

0,True,True,0.02,0.25,Rot4,0,0,0.001962152,-0.0029217,0.0213939,0.002318526,0.166944584198734,110.9619

0,True,True,0.02,0.25,Rot4,0,0,0.001995574,-0.003572702,0.02349077,0.002195862,0.158164596187583,124.8453

0,True,True,0.02,0.25,Rot4,0,0,0.002252714,-0.00426662,0.02557372,0.002210497,0.164200291010994,138.3075

0,True,True,0.02,0.25,Rot4,0,0,0.002505093,-0.004937887,0.02752391,0.002077868,0.145386771804356,152.5995

0,True,True,0.02,0.25,Rot4,0,0,0.0025536,-0.005533218,0.02893813,0.001535188,0.11033883093209,166.5129

0,True,True,0.02,0.25,Rot4,0,0,0.002612411,-0.006109476,0.03030071,0.00148059,0.109309809277018,180.0578

0,True,True,0.02,0.25,Rot4,0,0,0.002606888,-0.006513119,0.03166628,0.001423989,0.100428034712022,194.237

0,True,True,0.02,0.25,Rot4,0,0,0.002628355,-0.006934524,0.03307676,0.001472246,0.106042874712357,208.1205

0,True,True,0.02,0.25,Rot4,0,0,0.002663749,-0.00737977,0.03452107,0.001511796,0.111916946300363,221.6287

0,True,True,0.02,0.25,Rot4,0,0,0.002364832,-0.007259607,0.03779447,0.003289213,0.230997048375524,235.8679

0,True,True,0.02,0.25,Rot4,0,0,0.002131927,-0.007215142,0.04095796,0.00317236,0.227570846738718,249.808

0,True,True,0.02,0.25,Rot4,0,0,0.002362995,-0.007498026,0.04413313,0.003196109,0.237369515778722,263.2727

0,True,True,0.02,0.25,Rot4,0,0,0.002539671,-0.007774115,0.04702711,0.002912488,0.203807283341359,277.5631

