PID,taskType,rightHanded,width,length,rotation,execType,trialRep,PositionX,PositionY,PositionZ,Movement,Speed,Timestamp
0,True,True,0.02,0.25,Rot2,0,0,-0.0004613485,-0.002831966,-0.0004870892,0,0,0.0053

0,True,True,0.02,0.25,Rot2,0,0,-0.0002714453,-0.003006459,-1.847744E-05,0.0005348905,0.0389147128166568,13.7505

0,True,True,0.02,0.25,Rot2,0,0,-0.0001030064,-0.00316751,0.0004410744,0.0005152643,0.0373615456361149,27.5418

0,True,True,0.02,0.25,Rot2,0,0,6.206775E-05,-0.003302575,0.0009309053,0.0005342529,0.0392870571370693,41.1405

0,True,True,0.02,0.25,Rot2,0,0,-3.172203E-06,-0.003152878,0.001510978,0.0006026188,0.0448230377979403,54.5849

0,True,True,0.02,0.25,Rot2,0,0,-8.689633E-05,-0.002940178,0.002181053,0.0007079914,0.050212513650642,68.6848

0,True,True,0.02,0.25,Rot2,0,0,-5.338828E-05,-0.002878458,0.002696037,0.0005197508,0.0373354660344067,82.6059

0,True,True,0.02,0.25,Rot2,0,0,-1.609895E-05,-0.002839655,0.003229141,0.0005358133,0.0399119051064539,96.0308

0,True,True,0.02,0.25,Rot2,0,0,6.198864E-05,-0.002623409,0.003853917,0.0006657363,0.0469940329423485,110.1972

0,True,True,0.02,0.25,Rot2,0,0,0.0001448312,-0.002378822,0.004544258,0.0007370595,0.0527499704549314,124.1699

0,True,True,0.02,0.25,Rot2,0,0,0.0002308166,-0.002110183,0.005268455,0.0007771875,0.0553607570814325,138.2085

0,True,True,0.02,0.25,Rot2,0,0,0.0004060011,-0.002140105,0.006071687,0.0008226584,0.061502113302564,151.5846

0,True,True,0.02,0.25,Rot2,0,0,0.0005810068,-0.00216648,0.00688076,0.0008282044,0.0576398803968792,165.9532

0,True,True,0.02,0.25,Rot2,0,0,0.0007641636,-0.001835317,0.007743239,0.0009418525,0.0683948976740673,179.724

0,True,True,0.02,0.25,Rot2,0,0,0.0009448699,-0.001502097,0.008619905,0.0009551083,0.0715570946125128,193.0715

0,True,True,0.02,0.25,Rot2,0,0,0.001126032,-0.001168072,0.009493232,0.0009524141,0.0664624854215821,207.4016

0,True,True,0.02,0.25,Rot2,0,0,0.001300609,-0.0009583237,0.01070976,0.001246763,0.0892463995352557,221.3715

0,True,True,0.02,0.25,Rot2,0,0,0.001474277,-0.0007501246,0.01192689,0.001246958,0.0930281323585284,234.7756

0,True,True,0.02,0.25,Rot2,0,0,0.00145625,-0.0007538499,0.01352322,0.001596438,0.111536827601848,249.0887

0,True,True,0.02,0.25,Rot2,0,0,0.001545801,-0.0008233787,0.01492894,0.00141028,0.101420355600837,262.994

0,True,True,0.02,0.25,Rot2,0,0,0.001643357,-0.0008796456,0.01624286,0.001318742,0.0982135205657038,276.4213

0,True,True,0.02,0.25,Rot2,0,0,0.001749881,-0.0009242597,0.0174799,0.001242414,0.0866941676686511,290.7523

0,True,True,0.02,0.25,Rot2,0,0,0.001865282,-0.0009593369,0.01866162,0.001187861,0.0855727548676335,304.6336

0,True,True,0.02,0.25,Rot2,0,0,0.002048013,-0.0006583931,0.01969123,0.001088143,0.0775434040734929,318.6663

0,True,True,0.02,0.25,Rot2,0,0,0.002227618,-0.0003796818,0.02070653,0.001068075,0.0806197478489832,331.9146

0,True,True,0.02,0.25,Rot2,0,0,0.002273716,-0.0003234447,0.02144933,0.0007463439,0.0520393997254172,346.2565

0,True,True,0.02,0.25,Rot2,0,0,0.002315857,-0.0002802016,0.02217376,0.0007269468,0.0521303141104081,360.2013

0,True,True,0.02,0.25,Rot2,0,0,0.002358128,-0.0002494754,0.02292132,0.0007493859,0.0555681013124047,373.6872

0,True,True,0.02,0.25,Rot2,0,0,0.002352305,-8.180747E-05,0.02375698,0.0008523317,0.0593008901238346,388.0602

0,True,True,0.02,0.25,Rot2,0,0,0.002352268,6.312116E-05,0.02465999,0.0009145666,0.0659456010454601,401.9287

0,True,True,0.02,0.25,Rot2,0,0,0.002459192,6.952864E-05,0.02553415,0.0008807,0.0650068611874726,415.4765

0,True,True,0.02,0.25,Rot2,0,0,0.002573554,0.0002339482,0.02664125,0.001125067,0.0790602501936882,429.707

0,True,True,0.02,0.25,Rot2,0,0,0.00268914,0.000404179,0.02779007,0.001167102,0.0738414825668238,445.5125

0,True,True,0.02,0.25,Rot2,0,0,0.002802797,0.0005719661,0.02893603,0.001163741,0.0756073416776874,460.9044

0,True,True,0.02,0.25,Rot2,0,0,0.002913461,0.0007341206,0.03006005,0.00114104,0.0999657918748602,472.3187

0,True,True,0.02,0.25,Rot2,0,0,0.002988338,0.0006658732,0.03129852,0.001242602,0.0789264574267225,488.0625

0,True,True,0.02,0.25,Rot2,0,0,0.002989309,0.000665605,0.03129947,1.387442E-06,0.000100720289043588,501.8377

0,True,True,0.02,0.25,Rot2,0,0,0.003092115,0.0004976391,0.03316653,0.001877413,0.150026202739832,514.3516

0,True,True,0.02,0.25,Rot2,0,0,0.003163398,0.0003613232,0.03550279,0.002341323,0.163930613961346,528.634

0,True,True,0.02,0.25,Rot2,0,0,0.003163403,0.000361353,0.03550279,3.013517E-08,2.23572936809E-06,542.1129

