PID,taskType,rightHanded,width,length,rotation,execType,trialRep,PositionX,PositionY,PositionZ,Movement,Speed,Timestamp
1,True,True,0.02,0.25,Rot17,1,0,-0.0003530722,-0.0007728338,0.001825139,0,0,0.0051

1,True,True,0.02,0.25,Rot17,1,0,-0.0003531038,-0.0007728338,0.001825161,3.871159E-08,3.06395931223471E-06,12.6396

1,True,True,0.02,0.25,Rot17,1,0,4.881133E-05,6.80685E-05,0.006197937,0.004470997,0.326145448112047,26.3482

1,True,True,0.02,0.25,Rot17,1,0,0.0002680066,0.0005106925,0.009770162,0.003606211,0.138273377271003,52.4285

1,True,True,0.02,0.25,Rot17,1,0,-4.337436E-05,0.0002547503,0.01344672,0.003698585,0.288766932405398,65.2367

1,True,True,0.02,0.25,Rot17,1,0,-0.0003343247,-5.17368E-05,0.01661867,0.003199978,0.235359961122631,78.8328

1,True,True,0.02,0.25,Rot17,1,0,-0.001367249,-0.0008394716,0.02275979,0.006277006,0.484049265006777,91.8005

1,True,True,0.02,0.25,Rot17,1,0,-0.0021434,-0.00158751,0.02787925,0.00523172,0.373526193907379,105.8068

1,True,True,0.02,0.25,Rot17,1,0,-0.002721539,-0.002265572,0.03211219,0.004325709,0.162605350626533,132.4093

1,True,True,0.02,0.25,Rot17,1,0,-0.004494668,-0.002354383,0.03789267,0.006046969,0.226480783600503,159.109

1,True,True,0.02,0.25,Rot17,1,0,-0.007535492,-0.002927302,0.04570999,0.008407458,0.598127368629311,173.1653

1,True,True,0.02,0.25,Rot17,1,0,-0.01006268,-0.003315567,0.05349264,0.008191895,0.585018334894896,187.1681

1,True,True,0.02,0.25,Rot17,1,0,-0.0136654,-0.001240729,0.05895424,0.006863932,0.496156746296069,201.0023

1,True,True,0.02,0.25,Rot17,1,0,-0.01648827,0.0004618186,0.06354147,0.00564889,0.420410672680601,214.4389

1,True,True,0.02,0.25,Rot17,1,0,-0.01593136,0.0004971045,0.06593984,0.002462434,0.1710284824015,228.8367

1,True,True,0.02,0.25,Rot17,1,0,-0.01580891,0.000601055,0.0681774,0.002243316,0.148744226514546,243.9184

1,True,True,0.02,0.25,Rot17,1,0,-0.01553055,0.0008772629,0.07004055,0.001903964,0.140853901252986,257.4357

1,True,True,0.02,0.25,Rot17,1,0,-0.01545791,0.00111747,0.07211576,0.002090329,0.081188845312783,283.1822

1,True,True,0.02,0.25,Rot17,1,0,-0.01459063,0.00115967,0.0733826,0.001535855,0.0547405323895626,311.2392

1,True,True,0.02,0.25,Rot17,1,0,-0.01423892,-0.000376819,0.07533914,0.002512476,0.180838246241829,325.1327

1,True,True,0.02,0.25,Rot17,1,0,-0.01380964,-0.002321599,0.0784179,0.003666771,0.263266162417234,339.0607

1,True,True,0.02,0.25,Rot17,1,0,-0.01327926,-0.003549932,0.08218768,0.004000173,0.29090474374781,352.8115

1,True,True,0.02,0.25,Rot17,1,0,-0.01166648,-0.003604053,0.08517052,0.00339136,0.232785591309481,367.3801

1,True,True,0.02,0.25,Rot17,1,0,-0.01031107,-0.003503917,0.08794354,0.003088167,0.217204258352303,381.5979

1,True,True,0.02,0.25,Rot17,1,0,-0.009241536,-0.002641081,0.09113213,0.003472107,0.251128848733182,395.4239

1,True,True,0.02,0.25,Rot17,1,0,-0.008327803,-0.001930832,0.09414276,0.003225402,0.240382291400468,408.8417

