PID,taskType,rightHanded,width,length,rotation,execType,trialRep,PositionX,PositionY,PositionZ,Movement,Speed,Timestamp
17,True,False,0.02,0.25,Rot4,2,0,-0.009419035,-0.01072836,0.002294213,0,0,0.0055

17,True,False,0.02,0.25,Rot4,2,0,-0.009202782,-0.01020348,0.007958949,0.00569311,0.392565986501741,14.5078

17,True,False,0.02,0.25,Rot4,2,0,-0.009032557,-0.009617686,0.01285017,0.004929111,0.356667622304834,28.3277

17,True,False,0.02,0.25,Rot4,2,0,-0.008525195,-0.00909698,0.01860738,0.005802935,0.422384869066628,42.0662

17,True,False,0.02,0.25,Rot4,2,0,-0.008153679,-0.008531928,0.02341059,0.004850581,0.322336311873693,57.1144

17,True,False,0.02,0.25,Rot4,2,0,-0.007882582,-0.007952452,0.02745745,0.004097114,0.309699972897873,70.3437

17,True,False,0.02,0.25,Rot4,2,0,-0.007435823,-0.007255673,0.03183568,0.004455781,0.167117902526149,97.0062

17,True,False,0.02,0.25,Rot4,2,0,-0.00653653,-0.007070661,0.03502625,0.003320051,0.121017805801796,124.4406

17,True,False,0.02,0.25,Rot4,2,0,-0.005686747,-0.006909966,0.03826261,0.003349916,0.234648759002702,138.7169

17,True,False,0.02,0.25,Rot4,2,0,-0.005045654,-0.006670833,0.04332173,0.005105185,0.408107891409838,151.2263

17,True,False,0.02,0.25,Rot4,2,0,-0.004495729,-0.00625205,0.04855689,0.005280602,0.390291265422323,164.7562

17,True,False,0.02,0.25,Rot4,2,0,-0.003495518,-0.006132603,0.05282581,0.004386151,0.35968565438335,176.9506

17,True,False,0.02,0.25,Rot4,2,0,-0.002703289,-0.006012678,0.05640927,0.003671948,0.272403752244757,190.4304

17,True,False,0.02,0.25,Rot4,2,0,-0.002037246,-0.005890965,0.05958101,0.003243204,0.212076704172492,205.723

17,True,False,0.02,0.25,Rot4,2,0,-0.001146333,-0.005613804,0.06250468,0.003068937,0.216613533614393,219.8908

17,True,False,0.02,0.25,Rot4,2,0,-0.0004065669,-0.005328536,0.06541035,0.003011898,0.114631123113096,246.1655

17,True,False,0.02,0.25,Rot4,2,0,-0.0001934859,-0.005582094,0.06977817,0.004380368,0.158159998854889,273.8613

17,True,False,0.02,0.25,Rot4,2,0,0.0004062411,-0.005736113,0.07550028,0.005755509,0.498191715416697,285.4141

17,True,False,0.02,0.25,Rot4,2,0,0.00116509,-0.005829453,0.08231142,0.00685392,0.52493910680667,298.4707

17,True,False,0.02,0.25,Rot4,2,0,0.001712393,-0.005374432,0.08917722,0.006902593,0.507801216964969,312.0638

17,True,False,0.02,0.25,Rot4,2,0,0.001712419,-0.005374551,0.08917728,1.358071E-07,1.00638883643333E-05,325.5583

17,True,False,0.02,0.25,Rot4,2,0,0.002249308,-0.005059361,0.09478131,0.005638504,0.422746210083324,338.8961

17,True,False,0.02,0.25,Rot4,2,0,0.001262564,-0.003474712,0.1018543,0.007315183,0.26304712049594,366.7055

17,True,False,0.02,0.25,Rot4,2,0,0.001185464,-0.002791047,0.1087024,0.0068826,0.279401139128876,391.3389

17,True,False,0.02,0.25,Rot4,2,0,0.001380559,-0.002194047,0.1166378,0.007960191,0.297613948506832,418.0856

17,True,False,0.02,0.25,Rot4,2,0,0.002221391,-0.002951145,0.1222507,0.005725814,0.415582639843493,431.8634

17,True,False,0.02,0.25,Rot4,2,0,0.002623294,-0.003516078,0.1277159,0.005509039,0.398760758798652,445.6788

17,True,False,0.02,0.25,Rot4,2,0,0.003110085,-0.003954649,0.1327346,0.005061212,0.371102883896215,459.3171

17,True,False,0.02,0.25,Rot4,2,0,0.003878795,-0.005076289,0.1341637,0.001972672,0.137506749688183,473.6631

17,True,False,0.02,0.25,Rot4,2,0,0.004548181,-0.005933285,0.1356606,0.001850182,0.136447107332131,487.2228

17,True,False,0.02,0.25,Rot4,2,0,0.00517612,-0.006666183,0.1373526,0.001947871,0.138088106286685,501.3288

