PID,taskType,rightHanded,width,length,rotation,execType,trialRep,PositionX,PositionY,PositionZ,Movement,Speed,Timestamp
0,True,True,0.02,0.25,Rot8,0,0,-0.004463471,0.008803823,0.0004698336,0,0,0.0049

0,True,True,0.02,0.25,Rot8,0,0,-0.004494725,0.008996393,0.002537854,0.002077202,0.148358860656062,14.0061

0,True,True,0.02,0.25,Rot8,0,0,-0.004446465,0.00920679,0.00442905,0.001903475,0.139368068722816,27.664

0,True,True,0.02,0.25,Rot8,0,0,-0.004312898,0.009435332,0.006172352,0.001763285,0.131467732756624,41.0763

0,True,True,0.02,0.25,Rot8,0,0,-0.004024563,0.009460283,0.008540668,0.002385934,0.166544550400191,55.4024

0,True,True,0.02,0.25,Rot8,0,0,-0.003652442,0.00921718,0.01146363,0.002956571,0.213928004383199,69.2228

0,True,True,0.02,0.25,Rot8,0,0,-0.003317483,0.008994097,0.01432715,0.002891661,0.216351015563623,82.5884

0,True,True,0.02,0.25,Rot8,0,0,-0.003025472,0.008795227,0.01706056,0.002756147,0.193907775380228,96.8021

0,True,True,0.02,0.25,Rot8,0,0,-0.002982502,0.008159589,0.01948863,0.002510253,0.180197022491059,110.7327

0,True,True,0.02,0.25,Rot8,0,0,-0.002973518,0.007579016,0.02184372,0.002425621,0.179659644922048,124.2339

0,True,True,0.02,0.25,Rot8,0,0,-0.002809638,0.006341964,0.02450802,0.002942047,0.206294376164082,138.4953

0,True,True,0.02,0.25,Rot8,0,0,-0.00266454,0.005155193,0.02721315,0.002957565,0.20918520433261,152.6338

0,True,True,0.02,0.25,Rot8,0,0,-0.002545594,0.004038533,0.0299084,0.002919842,0.216063729180723,166.1476

0,True,True,0.02,0.25,Rot8,0,0,-0.002480575,0.002993165,0.0321578,0.002481292,0.185599030742762,179.5167

0,True,True,0.02,0.25,Rot8,0,0,-0.002456413,0.002015632,0.03443503,0.002478294,0.172723898117966,193.865

0,True,True,0.02,0.25,Rot8,0,0,-0.002114492,0.0003157437,0.03702441,0.003116311,0.22042089221349,208.003

0,True,True,0.02,0.25,Rot8,0,0,-0.001771467,-0.001374303,0.03968716,0.003172411,0.240108601379922,221.2154

0,True,True,0.02,0.25,Rot8,0,0,-0.001751165,-0.002398787,0.04323591,0.003693717,0.259565231209143,235.4458

0,True,True,0.02,0.25,Rot8,0,0,-0.001746985,-0.003387805,0.04681192,0.003710267,0.264512694866221,249.4726

0,True,True,0.02,0.25,Rot8,0,0,-0.001733824,-0.004312971,0.05027852,0.003587954,0.269975960201971,262.7625

0,True,True,0.02,0.25,Rot8,0,0,-0.002217631,-0.004961231,0.05321352,0.003044427,0.212627856129927,277.0806

0,True,True,0.02,0.25,Rot8,0,0,-0.002649471,-0.005591116,0.05609382,0.002979825,0.211225716636953,291.1879

0,True,True,0.02,0.25,Rot8,0,0,-0.003124121,-0.006480499,0.06055055,0.004569324,0.343475569720839,304.4911

0,True,True,0.02,0.25,Rot8,0,0,-0.003553407,-0.007352748,0.06486434,0.004421985,0.310624255528633,318.7269

0,True,True,0.02,0.25,Rot8,0,0,-0.003955705,-0.008173306,0.06884983,0.00408892,0.289895610698846,332.8317

0,True,True,0.02,0.25,Rot8,0,0,-0.003988287,-0.008896356,0.07459925,0.005794798,0.423630410632342,346.5106

0,True,True,0.02,0.25,Rot8,0,0,-0.004212196,-0.00965207,0.07979202,0.005252249,0.391094940100665,359.9402

0,True,True,0.02,0.25,Rot8,0,0,-0.003715801,-0.009633188,0.08317943,0.003423637,0.239052385286555,374.2619

0,True,True,0.02,0.25,Rot8,0,0,-0.003340293,-0.009697356,0.08615516,0.003000017,0.214804027435707,388.2282

0,True,True,0.02,0.25,Rot8,0,0,-0.003038733,-0.009817686,0.08891671,0.002780572,0.206043051176588,401.7233

0,True,True,0.02,0.25,Rot8,0,0,-0.002745604,-0.009297236,0.0932281,0.004352571,0.302259806718236,416.1234

0,True,True,0.02,0.25,Rot8,0,0,-0.002489822,-0.008949461,0.09715054,0.003946126,0.281564431491596,430.1384

0,True,True,0.02,0.25,Rot8,0,0,-0.002457002,-0.008458177,0.1001576,0.003047077,0.227813747584774,443.5137

0,True,True,0.02,0.25,Rot8,0,0,-0.002365796,-0.008113141,0.1030511,0.002915493,0.203147575669542,457.8653

0,True,True,0.02,0.25,Rot8,0,0,-0.002788724,-0.007468126,0.1069172,0.003942215,0.283702386644976,471.7609

0,True,True,0.02,0.25,Rot8,0,0,-0.003150591,-0.006975598,0.1108209,0.003951263,0.293272669982656,485.2339

0,True,True,0.02,0.25,Rot8,0,0,-0.003511389,-0.006626285,0.1147798,0.003990657,0.27927199425601,499.5234

0,True,True,0.02,0.25,Rot8,0,0,-0.00413643,-0.006411188,0.1188253,0.004099098,0.295217685887056,513.4084

0,True,True,0.02,0.25,Rot8,0,0,-0.004785114,-0.006325398,0.1233076,0.004529822,0.326737413415367,527.2722

0,True,True,0.02,0.25,Rot8,0,0,-0.005405414,-0.006293409,0.1285905,0.005319282,0.393359458308452,540.7949

0,True,True,0.02,0.25,Rot8,0,0,-0.005983203,-0.006195944,0.133882,0.005323924,0.3747289528162,555.0023

0,True,True,0.02,0.25,Rot8,0,0,-0.006506381,-0.006012499,0.1390598,0.005207378,0.369989338912648,569.0767

0,True,True,0.02,0.25,Rot8,0,0,-0.006466744,-0.005902222,0.1412781,0.002221355,0.166137235144502,582.4473

0,True,True,0.02,0.25,Rot8,0,0,-0.006442135,-0.005765329,0.1435661,0.002292267,0.160527399007592,596.7269

0,True,True,0.02,0.25,Rot8,0,0,-0.006285113,-0.005512975,0.1457211,0.002175346,0.155755705303094,610.6933

0,True,True,0.02,0.25,Rot8,0,0,-0.006132935,-0.005233963,0.1482062,0.002505366,0.18602222971057,624.1614

0,True,True,0.02,0.25,Rot8,0,0,-0.00592596,-0.004930485,0.1525178,0.004327226,0.301001414165017,638.5375

0,True,True,0.02,0.25,Rot8,0,0,-0.005725312,-0.004610906,0.1566181,0.004117605,0.297450322238282,652.3805

0,True,True,0.02,0.25,Rot8,0,0,-0.005543075,-0.004301,0.1603121,0.003711496,0.267333363163777,666.2639

