ParticipantNumber; Nurse; Click Counter; Assistance Activated; Controller Position; Pointer Position; Target Position; Syringe angle x; Syringe anfle y; Syringe angle z; Accuracy x; Accuracy y; isInside; Distance b/w Syringe and Insert position; Total Time; 
7; False;0;True;(0.20, 0.91, 0.14);(0.16, 0.83, 0.28);(0.16, 0.72, 0.45);27.08526;345.5862;30.87341;-8.91474;-2.263855;False;0.2033956;68.24908
7; False;0;True;(0.20, 0.91, 0.14);(0.16, 0.83, 0.29);(0.16, 0.72, 0.45);27.38557;344.9154;30.1364;-8.614431;-2.93457;False;0.2004113;68.26391
7; False;0;True;(0.20, 0.91, 0.15);(0.16, 0.83, 0.29);(0.16, 0.72, 0.45);27.66268;344.1942;29.52799;-8.337322;-3.655762;False;0.1989394;68.27701
7; False;0;True;(0.20, 0.91, 0.15);(0.16, 0.83, 0.29);(0.16, 0.72, 0.45);27.84136;343.8985;29.26587;-8.158642;-3.951477;False;0.1975187;68.29202
7; False;0;True;(0.20, 0.91, 0.15);(0.16, 0.83, 0.29);(0.16, 0.72, 0.45);27.88988;344.2465;29.43922;-8.110115;-3.603516;False;0.1957932;68.30743
7; False;0;True;(0.20, 0.91, 0.15);(0.16, 0.83, 0.29);(0.16, 0.72, 0.45);27.50809;345.0823;30.29197;-8.491909;-2.76767;False;0.1935016;68.32125
7; False;0;True;(0.20, 0.91, 0.15);(0.16, 0.83, 0.30);(0.16, 0.72, 0.45);26.95524;346.065;31.36292;-9.044758;-1.785004;False;0.1929467;68.33266
7; False;0;True;(0.20, 0.91, 0.16);(0.16, 0.83, 0.30);(0.16, 0.72, 0.45);26.56239;346.6755;32.00322;-9.437613;-1.17453;False;0.1878191;68.34646
7; False;0;True;(0.20, 0.91, 0.16);(0.16, 0.83, 0.30);(0.16, 0.72, 0.45);26.41363;347.1589;32.54633;-9.586372;-0.6910706;False;0.1849541;68.36014
7; False;0;True;(0.20, 0.91, 0.16);(0.16, 0.82, 0.31);(0.16, 0.72, 0.45);26.56775;347.2272;32.76457;-9.432245;-0.6228333;False;0.1818552;68.37586
7; False;0;True;(0.20, 0.90, 0.16);(0.16, 0.82, 0.31);(0.16, 0.72, 0.45);26.88713;347.1031;32.72518;-9.112869;-0.7469482;False;0.1787394;68.38793
7; False;0;True;(0.19, 0.90, 0.17);(0.16, 0.82, 0.31);(0.16, 0.72, 0.45);27.29379;346.8106;32.49429;-8.706211;-1.039429;False;0.1755766;68.4017
7; False;0;True;(0.19, 0.90, 0.17);(0.16, 0.82, 0.31);(0.16, 0.72, 0.45);27.74837;346.6655;32.47715;-8.251631;-1.184509;False;0.1724143;68.41595
7; False;0;True;(0.19, 0.90, 0.17);(0.16, 0.82, 0.31);(0.16, 0.72, 0.45);28.10843;346.6928;32.47557;-7.891571;-1.157227;False;0.1693044;68.42965
7; False;0;True;(0.19, 0.90, 0.17);(0.16, 0.81, 0.32);(0.16, 0.72, 0.45);28.33039;346.7505;32.47706;-7.669609;-1.099548;False;0.1664422;68.44368
7; False;0;True;(0.19, 0.90, 0.18);(0.16, 0.81, 0.32);(0.16, 0.72, 0.45);28.13847;346.9278;32.69133;-7.861528;-0.9222412;False;0.16403;68.45747
7; False;0;True;(0.19, 0.90, 0.18);(0.16, 0.81, 0.32);(0.16, 0.72, 0.45);27.88948;347.0956;32.69413;-8.110521;-0.754364;False;0.1621279;68.47121
7; False;0;True;(0.19, 0.90, 0.18);(0.16, 0.81, 0.32);(0.16, 0.72, 0.45);27.8067;347.0875;32.65631;-8.193302;-0.7624817;False;0.1606928;68.48544
7; False;0;True;(0.19, 0.90, 0.18);(0.16, 0.81, 0.32);(0.16, 0.72, 0.45);27.8405;347.1494;32.68897;-8.1595;-0.7006226;False;0.1605759;68.49925
7; False;0;True;(0.19, 0.90, 0.18);(0.16, 0.81, 0.32);(0.16, 0.72, 0.45);27.93673;347.3046;32.67865;-8.063271;-0.5454407;False;0.1597955;68.51379
7; False;0;True;(0.19, 0.90, 0.18);(0.16, 0.81, 0.32);(0.16, 0.72, 0.45);27.98008;347.1072;32.4412;-8.019922;-0.7427673;False;0.158463;68.52692
7; False;0;True;(0.19, 0.90, 0.18);(0.16, 0.81, 0.32);(0.16, 0.72, 0.45);28.11643;347.0196;32.28107;-7.883566;-0.8303833;False;0.1585596;68.54098
7; False;0;True;(0.19, 0.90, 0.18);(0.16, 0.81, 0.33);(0.16, 0.72, 0.45);28.35803;347.0806;32.1242;-7.641973;-0.7693787;False;0.1572465;68.55492
7; False;0;True;(0.19, 0.90, 0.18);(0.16, 0.81, 0.33);(0.16, 0.72, 0.45);28.46649;347.055;32.03547;-7.533508;-0.7949829;False;0.155178;68.56849
7; False;0;True;(0.19, 0.90, 0.19);(0.16, 0.81, 0.33);(0.16, 0.72, 0.45);28.48907;347.1934;32.21496;-7.510925;-0.6566162;False;0.1537873;68.58269
7; False;0;True;(0.19, 0.90, 0.19);(0.16, 0.81, 0.33);(0.16, 0.72, 0.45);28.50467;347.6524;32.54619;-7.495335;-0.1976318;False;0.1530492;68.5966
7; False;0;True;(0.19, 0.89, 0.19);(0.16, 0.81, 0.33);(0.16, 0.72, 0.45);28.39197;348.3324;33.15959;-7.608028;0.4823608;False;0.1507609;68.61016
7; False;0;True;(0.19, 0.89, 0.19);(0.16, 0.81, 0.33);(0.16, 0.72, 0.45);28.19815;348.7997;33.59015;-7.801853;0.9497375;False;0.1480184;68.6244
7; False;0;True;(0.19, 0.89, 0.19);(0.16, 0.81, 0.34);(0.16, 0.72, 0.45);27.94865;349.0791;33.93308;-8.051352;1.229126;False;0.1463085;68.63799
7; False;0;True;(0.19, 0.89, 0.19);(0.16, 0.81, 0.34);(0.16, 0.72, 0.45);27.71932;349.2857;34.14906;-8.280678;1.43573;False;0.1445838;68.65232
7; False;0;True;(0.19, 0.89, 0.20);(0.16, 0.81, 0.34);(0.16, 0.72, 0.45);27.63741;349.4168;34.2461;-8.362589;1.566833;False;0.1428251;68.66644
7; False;0;True;(0.19, 0.89, 0.20);(0.16, 0.81, 0.34);(0.16, 0.72, 0.45);27.81718;349.6049;34.25677;-8.182816;1.754944;False;0.1409512;68.68022
7; False;0;True;(0.19, 0.89, 0.20);(0.16, 0.81, 0.34);(0.16, 0.72, 0.45);28.23027;349.8092;34.37039;-7.769732;1.959229;False;0.1386627;68.69362
7; False;0;True;(0.19, 0.89, 0.20);(0.16, 0.80, 0.35);(0.16, 0.72, 0.45);28.70519;349.6822;34.21237;-7.294807;1.832214;False;0.1360657;68.70745
7; False;0;True;(0.19, 0.89, 0.21);(0.16, 0.80, 0.35);(0.16, 0.72, 0.45);29.26983;349.2751;33.87636;-6.730167;1.42511;False;0.1336288;68.72163
7; False;0;True;(0.19, 0.89, 0.21);(0.16, 0.80, 0.35);(0.16, 0.72, 0.45);29.63536;349.2207;33.69833;-6.364641;1.370697;False;0.1312082;68.73534
7; False;0;True;(0.19, 0.89, 0.21);(0.16, 0.80, 0.35);(0.16, 0.72, 0.45);29.83168;349.4402;33.85815;-6.168318;1.590149;False;0.1288345;68.75037
7; False;0;True;(0.19, 0.89, 0.21);(0.16, 0.80, 0.35);(0.16, 0.72, 0.45);29.79451;349.7737;34.23163;-6.205488;1.923645;False;0.1264781;68.76318
7; False;0;True;(0.19, 0.89, 0.21);(0.17, 0.80, 0.36);(0.16, 0.72, 0.45);29.41722;350.381;34.96597;-6.582775;2.531006;False;0.1241329;68.77699
7; False;0;True;(0.19, 0.88, 0.22);(0.17, 0.80, 0.36);(0.16, 0.72, 0.45);28.86291;351.1112;35.63596;-7.137089;3.26123;False;0.121874;68.79365
