ParticipantNumber; Nurse; Click Counter; Left Handed; Assistance Activated; Controller Position; Pointer Position; Camera Position; Target Position; Calibration Point Position 1; Calibration Point Position 2; Calibration Point Position 3; Calibration Point Position 4; Calibration Point Position 5; Calibration Point Position 6; Syringe angle x; Syringe angle y; Syringe angle z; Angle Offset X ; Angle Offset Y ; Distance b/w Syringe and Insert position; Is Inside; Selection Collider; Recorder Collider; Total Time; Time Seconds; Time Milliseconds; 
20;False;1;False;False;(0.04, 0.86, 0.48);(0.01, 0.76, 0.61);(-0.02, 1.12, 0.16);(0.01, 0.76, 0.61);(0.06, 0.87, 0.77);(-0.02, 0.90, 0.76);(-0.05, 0.80, 0.68);(0.07, 0.77, 0.70);(-0.02, 0.77, 0.44);(0.03, 0.73, 0.46);36.22224;350.6897;14.87051;0.2222404;2.839691;0.001878431;True;(0.01, 0.76, 1.11);(0.01, 0.76, 0.61);97.14;97.14;97140
20;False;2;False;False;(0.05, 0.87, 0.49);(0.01, 0.76, 0.61);(-0.05, 1.13, 0.16);(0.01, 0.76, 0.61);(0.06, 0.87, 0.77);(-0.02, 0.90, 0.76);(-0.05, 0.80, 0.68);(0.07, 0.77, 0.70);(-0.02, 0.77, 0.44);(0.03, 0.73, 0.46);40.3603;344.7984;14.06581;4.360298;-3.051605;0.003037992;True;(0.01, 0.76, 1.11);(0.01, 0.76, 0.61);176.9;79.75999;79759.99
20;False;3;False;False;(0.02, 0.87, 0.48);(0.01, 0.76, 0.61);(-0.06, 1.13, 0.14);(0.01, 0.76, 0.61);(0.06, 0.87, 0.77);(-0.02, 0.90, 0.76);(-0.05, 0.80, 0.68);(0.07, 0.77, 0.70);(-0.02, 0.77, 0.44);(0.03, 0.73, 0.46);39.16499;359.3133;33.61395;3.164989;11.46326;0.0006733795;True;(0.01, 0.76, 1.11);(0.01, 0.76, 0.61);210.4;33.5;33500
20;False;4;False;False;(0.02, 0.85, 0.46);(0.01, 0.77, 0.61);(-0.05, 1.14, 0.14);(0.01, 0.76, 0.61);(0.06, 0.87, 0.77);(-0.02, 0.90, 0.76);(-0.05, 0.80, 0.68);(0.07, 0.77, 0.70);(-0.02, 0.77, 0.44);(0.03, 0.73, 0.46);28.67027;358.0377;27.93393;-7.329735;10.18771;0.007093379;False;(0.01, 0.76, 1.11);(0.01, 0.76, 0.61);238.26;27.86;27860
20;False;5;False;False;(0.04, 0.86, 0.48);(0.00, 0.76, 0.61);(-0.03, 1.13, 0.13);(0.01, 0.76, 0.61);(0.06, 0.87, 0.77);(-0.02, 0.90, 0.76);(-0.05, 0.80, 0.68);(0.07, 0.77, 0.70);(-0.02, 0.77, 0.44);(0.03, 0.73, 0.46);34.13744;347.1537;25.68515;-1.862564;-0.6963501;0.009337519;False;(0.01, 0.76, 1.11);(0.01, 0.76, 0.61);255.52;17.25999;17259.99
20;False;6;False;False;(0.03, 0.86, 0.48);(0.01, 0.76, 0.61);(-0.05, 1.12, 0.16);(0.01, 0.76, 0.61);(0.06, 0.87, 0.77);(-0.02, 0.90, 0.76);(-0.05, 0.80, 0.68);(0.07, 0.77, 0.70);(-0.02, 0.77, 0.44);(0.03, 0.73, 0.46);36.57215;351.0508;23.16066;0.5721512;3.200836;0.004712326;False;(0.01, 0.76, 1.11);(0.01, 0.76, 0.61);269.56;14.04001;14040.01
20;False;7;False;False;(0.03, 0.86, 0.47);(0.01, 0.76, 0.61);(0.00, 1.13, 0.16);(0.01, 0.76, 0.61);(0.06, 0.87, 0.77);(-0.02, 0.90, 0.76);(-0.05, 0.80, 0.68);(0.07, 0.77, 0.70);(-0.02, 0.77, 0.44);(0.03, 0.73, 0.46);34.21442;354.0275;18.18649;-1.78558;6.17749;0.001286117;True;(0.01, 0.76, 1.11);(0.01, 0.76, 0.61);296.28;26.72;26720
20;False;8;False;False;(0.04, 0.87, 0.48);(0.01, 0.76, 0.61);(-0.02, 1.13, 0.16);(0.01, 0.76, 0.61);(0.06, 0.87, 0.77);(-0.02, 0.90, 0.76);(-0.05, 0.80, 0.68);(0.07, 0.77, 0.70);(-0.02, 0.77, 0.44);(0.03, 0.73, 0.46);37.53976;349.8129;17.80233;1.539757;1.96286;0.00209002;True;(0.01, 0.76, 1.11);(0.01, 0.76, 0.61);314.62;18.34;18340
20;False;9;False;False;(0.03, 0.86, 0.48);(0.01, 0.76, 0.61);(-0.02, 1.13, 0.14);(0.01, 0.76, 0.61);(0.06, 0.87, 0.77);(-0.02, 0.90, 0.76);(-0.05, 0.80, 0.68);(0.07, 0.77, 0.70);(-0.02, 0.77, 0.44);(0.03, 0.73, 0.46);37.6558;350.8653;20.27703;1.655804;3.015259;0.003345948;True;(0.01, 0.76, 1.11);(0.01, 0.76, 0.61);328.78;14.16;14160
20;False;10;False;False;(0.04, 0.86, 0.48);(0.01, 0.76, 0.61);(-0.01, 1.13, 0.14);(0.01, 0.76, 0.61);(0.06, 0.87, 0.77);(-0.02, 0.90, 0.76);(-0.05, 0.80, 0.68);(0.07, 0.77, 0.70);(-0.02, 0.77, 0.44);(0.03, 0.73, 0.46);35.96812;345.4422;17.74272;-0.03188324;-2.407806;0.005489219;False;(0.01, 0.76, 1.11);(0.01, 0.76, 0.61);343.16;14.38;14380
