ParticipantNumber; Nurse; Click Counter; Left Handed; Assistance Activated; Controller Position; Pointer Position; Camera Position; Target Position; Calibration Point Position 1; Calibration Point Position 2; Calibration Point Position 3; Calibration Point Position 4; Calibration Point Position 5; Calibration Point Position 6; Syringe angle x; Syringe angle y; Syringe angle z; Angle Offset X ; Angle Offset Y ; Distance b/w Syringe and Insert position; Is Inside; Selection Collider; Recorder Collider; Total Time; Time Seconds; Time Milliseconds; 
15;False;1;False;True;(0.08, 0.94, 0.37);(0.04, 0.83, 0.49);(0.01, 1.08, 0.04);(0.04, 0.83, 0.49);(0.08, 0.96, 0.64);(0.00, 0.96, 0.66);(0.00, 0.84, 0.55);(0.06, 0.81, 0.58);(0.06, 0.81, 0.33);(0.10, 0.78, 0.35);38.36044;341.6388;26.5053;2.360435;-6.211212;0.002503019;True;(0.04, 0.83, 0.99);(0.04, 0.83, 0.49);83.72;83.72;83720
15;False;2;False;True;(0.08, 0.94, 0.37);(0.04, 0.83, 0.49);(-0.01, 1.08, 0.04);(0.04, 0.83, 0.49);(0.08, 0.96, 0.64);(0.00, 0.96, 0.66);(0.00, 0.84, 0.55);(0.06, 0.81, 0.58);(0.06, 0.81, 0.33);(0.10, 0.78, 0.35);38.76698;338.8991;23.41006;2.766979;-8.950928;0.001289267;True;(0.04, 0.83, 0.99);(0.04, 0.83, 0.49);108.16;24.43999;24439.99
15;False;3;False;True;(0.07, 0.95, 0.38);(0.03, 0.83, 0.49);(-0.02, 1.08, 0.04);(0.04, 0.83, 0.49);(0.08, 0.96, 0.64);(0.00, 0.96, 0.66);(0.00, 0.84, 0.55);(0.06, 0.81, 0.58);(0.06, 0.81, 0.33);(0.10, 0.78, 0.35);43.3684;340.9242;17.54029;7.368397;-6.925781;0.004025208;True;(0.04, 0.83, 0.99);(0.04, 0.83, 0.49);131.44;23.28001;23280.01
15;False;4;False;True;(0.06, 0.95, 0.37);(0.04, 0.84, 0.49);(0.00, 1.08, 0.03);(0.04, 0.83, 0.49);(0.08, 0.96, 0.64);(0.00, 0.96, 0.66);(0.00, 0.84, 0.55);(0.06, 0.81, 0.58);(0.06, 0.81, 0.33);(0.10, 0.78, 0.35);41.56864;347.039;27.15831;5.568638;-0.8110352;0.002186422;True;(0.04, 0.83, 0.99);(0.04, 0.83, 0.49);141.4;9.959991;9959.991
15;False;5;False;True;(0.04, 0.95, 0.37);(0.04, 0.84, 0.49);(-0.01, 1.08, 0.03);(0.04, 0.83, 0.49);(0.08, 0.96, 0.64);(0.00, 0.96, 0.66);(0.00, 0.84, 0.55);(0.06, 0.81, 0.58);(0.06, 0.81, 0.33);(0.10, 0.78, 0.35);38.6304;359.8581;29.04022;2.630398;12.00809;0.009271499;False;(0.04, 0.83, 0.99);(0.04, 0.83, 0.49);181.66;40.25999;40260
15;False;6;False;True;(0.04, 0.96, 0.39);(0.03, 0.83, 0.49);(0.00, 1.08, 0.03);(0.04, 0.83, 0.49);(0.08, 0.96, 0.64);(0.00, 0.96, 0.66);(0.00, 0.84, 0.55);(0.06, 0.81, 0.58);(0.06, 0.81, 0.33);(0.10, 0.78, 0.35);48.44811;355.417;22.89851;12.44811;7.567017;0.003911013;True;(0.04, 0.83, 0.99);(0.04, 0.83, 0.49);193.38;11.72;11720
15;False;7;False;True;(0.06, 0.94, 0.37);(0.03, 0.83, 0.49);(-0.02, 1.08, 0.03);(0.04, 0.83, 0.49);(0.08, 0.96, 0.64);(0.00, 0.96, 0.66);(0.00, 0.84, 0.55);(0.06, 0.81, 0.58);(0.06, 0.81, 0.33);(0.10, 0.78, 0.35);38.39111;348.7831;19.29083;2.391113;0.9330444;0.002429658;True;(0.04, 0.83, 0.99);(0.04, 0.83, 0.49);209.48;16.10001;16100.01
15;False;8;False;True;(0.06, 0.95, 0.37);(0.04, 0.84, 0.49);(-0.02, 1.08, 0.03);(0.04, 0.83, 0.49);(0.08, 0.96, 0.64);(0.00, 0.96, 0.66);(0.00, 0.84, 0.55);(0.06, 0.81, 0.58);(0.06, 0.81, 0.33);(0.10, 0.78, 0.35);39.69855;353.2162;22.1671;3.698547;5.36618;0.003415868;True;(0.04, 0.83, 0.99);(0.04, 0.83, 0.49);219.92;10.44;10440
15;False;9;False;True;(0.04, 0.96, 0.38);(0.03, 0.84, 0.49);(-0.01, 1.09, 0.01);(0.04, 0.83, 0.49);(0.08, 0.96, 0.64);(0.00, 0.96, 0.66);(0.00, 0.84, 0.55);(0.06, 0.81, 0.58);(0.06, 0.81, 0.33);(0.10, 0.78, 0.35);44.83122;355.2436;28.56978;8.831219;7.393616;0.004001126;True;(0.04, 0.83, 0.99);(0.04, 0.83, 0.49);240.86;20.94;20940
15;False;10;False;True;(0.05, 0.97, 0.39);(0.04, 0.83, 0.49);(-0.01, 1.08, 0.02);(0.04, 0.83, 0.49);(0.08, 0.96, 0.64);(0.00, 0.96, 0.66);(0.00, 0.84, 0.55);(0.06, 0.81, 0.58);(0.06, 0.81, 0.33);(0.10, 0.78, 0.35);50.43557;354.8882;28.99893;14.43557;7.038208;0.002376959;True;(0.04, 0.83, 0.99);(0.04, 0.83, 0.49);253.58;12.72;12720
