ParticipantNumber; Nurse; Click Counter; Left Handed; Assistance Activated; Controller Position; Pointer Position; Camera Position; Target Position; Calibration Point Position 1; Calibration Point Position 2; Calibration Point Position 3; Calibration Point Position 4; Calibration Point Position 5; Calibration Point Position 6; Syringe angle x; Syringe angle y; Syringe angle z; Angle Offset X ; Angle Offset Y ; Distance b/w Syringe and Insert position; Is Inside; Selection Collider; Recorder Collider; Total Time; Time Seconds; Time Milliseconds; 
2;False;1;False;False;(0.14, 0.97, 0.55);(0.08, 0.85, 0.65);(0.02, 1.03, 0.23);(0.08, 0.85, 0.65);(0.12, 0.97, 0.79);(0.06, 0.98, 0.82);(0.09, 0.86, 0.65);(0.04, 0.89, 0.68);(0.07, 0.83, 0.45);(0.03, 0.85, 0.46);47.50262;321.8821;149.0833;11.50262;-25.96793;0.002440761;True;(0.08, 0.85, 1.15);(0.08, 0.85, 0.65);41.52;41.52;41520
2;False;2;False;False;(0.11, 0.97, 0.52);(0.08, 0.87, 0.65);(-0.01, 1.10, 0.19);(0.08, 0.85, 0.65);(0.12, 0.97, 0.79);(0.06, 0.98, 0.82);(0.09, 0.86, 0.65);(0.04, 0.89, 0.68);(0.07, 0.83, 0.45);(0.03, 0.85, 0.46);39.45729;347.1685;166.6561;3.457294;-0.6814575;0.01972187;False;(0.08, 0.85, 1.15);(0.08, 0.85, 0.65);89.02;47.5;47500
2;False;3;False;False;(0.08, 0.97, 0.52);(0.08, 0.86, 0.65);(-0.02, 1.10, 0.22);(0.08, 0.85, 0.65);(0.12, 0.97, 0.79);(0.06, 0.98, 0.82);(0.09, 0.86, 0.65);(0.04, 0.89, 0.68);(0.07, 0.83, 0.45);(0.03, 0.85, 0.46);40.34595;357.7956;176.0308;4.345951;9.945557;0.01277556;False;(0.08, 0.85, 1.15);(0.08, 0.85, 0.65);107.98;18.96;18960
2;False;4;False;False;(0.10, 0.97, 0.54);(0.08, 0.85, 0.65);(-0.02, 1.10, 0.23);(0.08, 0.85, 0.65);(0.12, 0.97, 0.79);(0.06, 0.98, 0.82);(0.09, 0.86, 0.65);(0.04, 0.89, 0.68);(0.07, 0.83, 0.45);(0.03, 0.85, 0.46);48.58213;346.3965;158.9879;12.58213;-1.453522;0.001493259;True;(0.08, 0.85, 1.15);(0.08, 0.85, 0.65);125.82;17.84;17840
2;False;5;False;False;(0.10, 0.99, 0.56);(0.08, 0.85, 0.65);(-0.01, 1.11, 0.19);(0.08, 0.85, 0.65);(0.12, 0.97, 0.79);(0.06, 0.98, 0.82);(0.09, 0.86, 0.65);(0.04, 0.89, 0.68);(0.07, 0.83, 0.45);(0.03, 0.85, 0.46);57.04602;346.2157;154.4635;21.04602;-1.634308;0.0005715002;True;(0.08, 0.85, 1.15);(0.08, 0.85, 0.65);144.38;18.55999;18559.99
2;False;6;False;False;(0.11, 0.98, 0.56);(0.08, 0.84, 0.65);(-0.01, 1.11, 0.18);(0.08, 0.85, 0.65);(0.12, 0.97, 0.79);(0.06, 0.98, 0.82);(0.09, 0.86, 0.65);(0.04, 0.89, 0.68);(0.07, 0.83, 0.45);(0.03, 0.85, 0.46);55.7661;338.7435;142.6274;19.7661;-9.106506;0.003338956;True;(0.08, 0.85, 1.15);(0.08, 0.85, 0.65);152.38;8;8000
2;False;7;False;False;(0.12, 0.98, 0.54);(0.08, 0.85, 0.65);(-0.01, 1.11, 0.18);(0.08, 0.85, 0.65);(0.12, 0.97, 0.79);(0.06, 0.98, 0.82);(0.09, 0.86, 0.65);(0.04, 0.89, 0.68);(0.07, 0.83, 0.45);(0.03, 0.85, 0.46);49.94649;337.4625;145.7974;13.94649;-10.38754;0.001356846;True;(0.08, 0.85, 1.15);(0.08, 0.85, 0.65);165.04;12.66;12660
2;False;8;False;False;(0.11, 0.98, 0.55);(0.08, 0.85, 0.65);(-0.01, 1.11, 0.18);(0.08, 0.85, 0.65);(0.12, 0.97, 0.79);(0.06, 0.98, 0.82);(0.09, 0.86, 0.65);(0.04, 0.89, 0.68);(0.07, 0.83, 0.45);(0.03, 0.85, 0.46);53.54568;340.7361;142.2048;17.54568;-7.113922;0.0008079755;True;(0.08, 0.85, 1.15);(0.08, 0.85, 0.65);174.3;9.26001;9260.01
2;False;9;False;False;(0.10, 0.98, 0.55);(0.08, 0.85, 0.65);(-0.03, 1.10, 0.22);(0.08, 0.85, 0.65);(0.12, 0.97, 0.79);(0.06, 0.98, 0.82);(0.09, 0.86, 0.65);(0.04, 0.89, 0.68);(0.07, 0.83, 0.45);(0.03, 0.85, 0.46);52.84251;348.5799;149.8158;16.84251;0.7299194;0.001479592;True;(0.08, 0.85, 1.15);(0.08, 0.85, 0.65);182.32;8.019989;8019.989
2;False;10;False;False;(0.10, 0.98, 0.54);(0.08, 0.85, 0.65);(-0.03, 1.09, 0.22);(0.08, 0.85, 0.65);(0.12, 0.97, 0.79);(0.06, 0.98, 0.82);(0.09, 0.86, 0.65);(0.04, 0.89, 0.68);(0.07, 0.83, 0.45);(0.03, 0.85, 0.46);50.23455;348.2319;148.233;14.23455;0.3819275;0.001284437;True;(0.08, 0.85, 1.15);(0.08, 0.85, 0.65);187.12;4.800003;4800.003
2;False;11;False;False;(0.10, 0.98, 0.55);(0.08, 0.85, 0.65);(-0.03, 1.09, 0.21);(0.08, 0.85, 0.65);(0.12, 0.97, 0.79);(0.06, 0.98, 0.82);(0.09, 0.86, 0.65);(0.04, 0.89, 0.68);(0.07, 0.83, 0.45);(0.03, 0.85, 0.46);53.55224;344.6982;142.4042;17.55224;-3.151855;0.001100919;True;(0.08, 0.85, 1.15);(0.08, 0.85, 0.65);200.48;13.36;13360
