ParticipantNumber; Nurse; Click Counter; Left Handed; Assistance Activated; Controller Position; Pointer Position; Camera Position; Target Position; Calibration Point Position 1; Calibration Point Position 2; Calibration Point Position 3; Calibration Point Position 4; Calibration Point Position 5; Calibration Point Position 6; Syringe angle x; Syringe angle y; Syringe angle z; Angle Offset X ; Angle Offset Y ; Distance b/w Syringe and Insert position; Is Inside; Selection Collider; Recorder Collider; Total Time; Time Seconds; Time Milliseconds; 
12;False;1;False;False;(-0.04, 0.82, 0.39);(-0.06, 0.73, 0.53);(-0.11, 1.16, 0.13);(-0.06, 0.74, 0.53);(-0.01, 0.86, 0.70);(-0.10, 0.87, 0.68);(-0.11, 0.77, 0.56);(-0.02, 0.74, 0.58);(-0.10, 0.72, 0.35);(-0.05, 0.69, 0.36);29.78782;350.9818;49.28602;-6.212175;3.131744;0.005371924;False;(-0.06, 0.74, 1.03);(-0.06, 0.74, 0.53);50.96;50.96;50960
12;False;2;False;False;(-0.03, 0.83, 0.39);(-0.06, 0.74, 0.53);(-0.11, 1.15, 0.14);(-0.06, 0.74, 0.53);(-0.01, 0.86, 0.70);(-0.10, 0.87, 0.68);(-0.11, 0.77, 0.56);(-0.02, 0.74, 0.58);(-0.10, 0.72, 0.35);(-0.05, 0.69, 0.36);30.64432;347.6808;36.26484;-5.355682;-0.16922;0.00062701;True;(-0.06, 0.74, 1.03);(-0.06, 0.74, 0.53);61.04;10.08;10080
12;False;3;False;False;(-0.03, 0.84, 0.40);(-0.06, 0.74, 0.53);(-0.09, 1.14, 0.16);(-0.06, 0.74, 0.53);(-0.01, 0.86, 0.70);(-0.10, 0.87, 0.68);(-0.11, 0.77, 0.56);(-0.02, 0.74, 0.58);(-0.10, 0.72, 0.35);(-0.05, 0.69, 0.36);33.90126;349.957;32.45663;-2.09874;2.106995;0.002639229;True;(-0.06, 0.74, 1.03);(-0.06, 0.74, 0.53);78.22;17.18;17180
12;False;4;False;False;(-0.04, 0.83, 0.39);(-0.06, 0.74, 0.53);(-0.08, 1.14, 0.16);(-0.06, 0.74, 0.53);(-0.01, 0.86, 0.70);(-0.10, 0.87, 0.68);(-0.11, 0.77, 0.56);(-0.02, 0.74, 0.58);(-0.10, 0.72, 0.35);(-0.05, 0.69, 0.36);30.69608;353.6543;38.60581;-5.303921;5.804321;0.003187356;True;(-0.06, 0.74, 1.03);(-0.06, 0.74, 0.53);91.68;13.46;13460
12;False;5;False;False;(-0.04, 0.81, 0.38);(-0.06, 0.74, 0.53);(-0.08, 1.13, 0.17);(-0.06, 0.74, 0.53);(-0.01, 0.86, 0.70);(-0.10, 0.87, 0.68);(-0.11, 0.77, 0.56);(-0.02, 0.74, 0.58);(-0.10, 0.72, 0.35);(-0.05, 0.69, 0.36);24.9461;354.5905;38.25438;-11.0539;6.740509;0.003000648;True;(-0.06, 0.74, 1.03);(-0.06, 0.74, 0.53);105.14;13.46;13460
12;False;6;False;False;(-0.04, 0.83, 0.39);(-0.06, 0.74, 0.53);(-0.08, 1.12, 0.18);(-0.06, 0.74, 0.53);(-0.01, 0.86, 0.70);(-0.10, 0.87, 0.68);(-0.11, 0.77, 0.56);(-0.02, 0.74, 0.58);(-0.10, 0.72, 0.35);(-0.05, 0.69, 0.36);30.27265;352.5036;34.56783;-5.727354;4.653564;0.001605223;True;(-0.06, 0.74, 1.03);(-0.06, 0.74, 0.53);117.08;11.93999;11940
12;False;7;False;False;(-0.05, 0.84, 0.40);(-0.06, 0.74, 0.53);(-0.09, 1.12, 0.18);(-0.06, 0.74, 0.53);(-0.01, 0.86, 0.70);(-0.10, 0.87, 0.68);(-0.11, 0.77, 0.56);(-0.02, 0.74, 0.58);(-0.10, 0.72, 0.35);(-0.05, 0.69, 0.36);36.79506;354.6458;35.25532;0.795063;6.795776;0.003389752;True;(-0.06, 0.74, 1.03);(-0.06, 0.74, 0.53);137;19.92001;19920.01
12;False;8;False;False;(-0.04, 0.85, 0.41);(-0.06, 0.74, 0.53);(-0.08, 1.11, 0.19);(-0.06, 0.74, 0.53);(-0.01, 0.86, 0.70);(-0.10, 0.87, 0.68);(-0.11, 0.77, 0.56);(-0.02, 0.74, 0.58);(-0.10, 0.72, 0.35);(-0.05, 0.69, 0.36);39.19033;349.5137;31.22172;3.190327;1.663727;0.001172177;True;(-0.06, 0.74, 1.03);(-0.06, 0.74, 0.53);151.02;14.01999;14019.99
12;False;9;False;False;(-0.04, 0.84, 0.40);(-0.06, 0.74, 0.53);(-0.08, 1.11, 0.19);(-0.06, 0.74, 0.53);(-0.01, 0.86, 0.70);(-0.10, 0.87, 0.68);(-0.11, 0.77, 0.56);(-0.02, 0.74, 0.58);(-0.10, 0.72, 0.35);(-0.05, 0.69, 0.36);33.94848;350.9237;35.26375;-2.051517;3.0737;0.002779554;True;(-0.06, 0.74, 1.03);(-0.06, 0.74, 0.53);162.94;11.92001;11920.01
12;False;10;False;False;(-0.04, 0.85, 0.41);(-0.06, 0.74, 0.53);(-0.07, 1.12, 0.19);(-0.06, 0.74, 0.53);(-0.01, 0.86, 0.70);(-0.10, 0.87, 0.68);(-0.11, 0.77, 0.56);(-0.02, 0.74, 0.58);(-0.10, 0.72, 0.35);(-0.05, 0.69, 0.36);41.18253;349.7592;29.20883;5.182529;1.90918;0.004679549;False;(-0.06, 0.74, 1.03);(-0.06, 0.74, 0.53);178.88;15.93999;15939.99
