PID,isMale,rightHanded,Width_B,Length_B,Depth,Dir,PathType,Width_P,Length_P,Width_A,Length_A,Rep,isValid,MovementTime,StrokeN,MeanX,SDx,MeanX_A,SDx_A,Ae,Ae_A
17,False,True,2,25,4,RL,2,0.1396,1.773552,2,25,0,True,2690.366,132,0.005788213,0.02178685,0.08291002,0.3120729,1.915735,26.93369
17,False,True,2,25,4,LR,3,0.1396,1.773552,2,25,0,True,2418.4017,115,-0.01009695,0.02270547,-0.1446281,0.325231,1.64441,23.23087
17,False,True,2,35,4,RL,2,0.1396,2.522384,2,35,0,True,5578.3341,217,0.003041915,0.01915559,0.04357222,0.2743831,3.243153,44.13469
17,False,True,2,35,4,LR,3,0.1396,2.522384,2,35,0,True,4738.1462,199,0.0001399499,0.02083628,0.002004635,0.2984571,3.124647,42.66933
