PID,PathType,Width,Length,Depth,Width_P,Length_P,Rotation,Rep,PointIndex,BoardX,BoardY,BoardZ,WorldX,WorldY,WorldZ
23,3,2,25,1,0.0349,0.443388,RL,0,21,0.3415391,-2.146739,-3.584267,-0.3415391,0.8532608,1.415733
23,3,2,25,1,0.0349,0.443388,RL,0,22,0.3519624,-2.153889,-3.584267,-0.3519624,0.8461108,1.415733
23,3,2,25,1,0.0349,0.443388,RL,0,23,0.362648,-2.162656,-3.584267,-0.362648,0.8373442,1.415733
23,3,2,25,1,0.0349,0.443388,RL,0,24,0.3696352,-2.169869,-3.584267,-0.3696352,0.8301309,1.415733
23,3,2,25,1,0.0349,0.443388,RL,0,25,0.3790706,-2.173905,-3.584267,-0.3790706,0.8260945,1.415733
23,3,2,25,1,0.0349,0.443388,RL,0,26,0.3962134,-2.178075,-3.584267,-0.3962134,0.8219247,1.415733
23,3,2,25,1,0.0349,0.443388,RL,0,27,0.4078397,-2.178132,-3.584267,-0.4078397,0.8218678,1.415733
23,3,2,25,1,0.0349,0.443388,RL,0,28,0.4206588,-2.178475,-3.584267,-0.4206588,0.8215253,1.415733
23,3,2,25,1,0.0349,0.443388,RL,0,29,0.4344255,-2.177512,-3.584267,-0.4344255,0.8224881,1.415733
23,3,2,25,1,0.0349,0.443388,RL,0,30,0.4581698,-2.167745,-3.584267,-0.4581698,0.8322553,1.415733
23,3,2,25,1,0.0349,0.443388,LR,0,0,-0.4738195,-2.148211,-3.584282,-0.4738195,0.8517888,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,1,-0.4683195,-2.159203,-3.584282,-0.4683195,0.840797,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,2,-0.4616709,-2.168946,-3.584282,-0.4616709,0.8310538,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,3,-0.4531692,-2.175021,-3.584282,-0.4531692,0.8249792,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,4,-0.4389465,-2.183118,-3.584282,-0.4389465,0.8168816,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,5,-0.429313,-2.188696,-3.584282,-0.429313,0.8113036,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,6,-0.4162466,-2.191838,-3.584282,-0.4162466,0.808162,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,7,-0.3978037,-2.196349,-3.584282,-0.3978037,0.803651,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,8,-0.3835819,-2.191278,-3.584282,-0.3835819,0.8087225,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,9,-0.3782971,-2.181291,-3.584282,-0.3782971,0.8187091,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,10,-0.3694311,-2.170567,-3.584282,-0.3694311,0.8294327,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,11,-0.3670703,-2.159024,-3.584282,-0.3670703,0.8409762,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,12,-0.3582328,-2.153101,-3.584282,-0.3582328,0.8468986,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,13,-0.3420961,-2.143788,-3.584282,-0.3420961,0.856212,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,14,-0.3331435,-2.135907,-3.584282,-0.3331435,0.8640925,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,15,-0.3241438,-2.128013,-3.584282,-0.3241438,0.871987,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,16,-0.3120684,-2.12164,-3.584282,-0.3120684,0.87836,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,17,-0.2915286,-2.125243,-3.584282,-0.2915286,0.8747571,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,18,-0.278167,-2.129118,-3.584282,-0.278167,0.8708814,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,19,-0.2668965,-2.133117,-3.584282,-0.2668965,0.8668826,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,20,-0.2559638,-2.140606,-3.584282,-0.2559638,0.8593941,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,21,-0.2405418,-2.150178,-3.584282,-0.2405418,0.8498223,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,22,-0.2323597,-2.160982,-3.584282,-0.2323597,0.839018,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,23,-0.2243553,-2.167299,-3.584282,-0.2243553,0.8327013,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,24,-0.2074048,-2.176202,-3.584282,-0.2074048,0.8237978,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,25,-0.1941169,-2.180182,-3.584282,-0.1941169,0.8198174,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,26,-0.1787623,-2.186234,-3.584282,-0.1787623,0.8137665,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,27,-0.1605825,-2.187464,-3.584282,-0.1605825,0.8125359,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,28,-0.1506992,-2.185725,-3.584282,-0.1506992,0.8142749,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,29,-0.1400504,-2.184245,-3.584282,-0.1400504,0.8157549,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,30,-0.1267547,-2.178642,-3.584282,-0.1267547,0.821358,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,31,-0.1180555,-2.169034,-3.584282,-0.1180555,0.8309661,1.415718
23,3,2,25,1,0.0349,0.443388,LR,0,32,-0.1102775,-2.160703,-3.584282,-0.1102775,0.8392968,1.415718
23,3,2,25,1,0.0349,0.443388,RL,0,0,0.1051531,-2.159761,-3.584276,-0.1051531,0.8402387,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,1,0.1154797,-2.165241,-3.584276,-0.1154797,0.8347595,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,2,0.1257717,-2.171295,-3.584276,-0.1257717,0.8287047,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,3,0.139393,-2.177292,-3.584276,-0.139393,0.8227075,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,4,0.150804,-2.178956,-3.584276,-0.150804,0.821044,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,5,0.1642256,-2.179426,-3.584276,-0.1642256,0.8205738,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,6,0.1791548,-2.17628,-3.584276,-0.1791548,0.8237202,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,7,0.1912234,-2.174014,-3.584276,-0.1912234,0.8259859,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,8,0.2049658,-2.167482,-3.584276,-0.2049658,0.8325177,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,9,0.2144027,-2.162875,-3.584276,-0.2144027,0.8371248,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,10,0.2302256,-2.155309,-3.584276,-0.2302256,0.8446906,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,11,0.2392711,-2.148782,-3.584276,-0.2392711,0.851218,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,12,0.246483,-2.141783,-3.584276,-0.246483,0.8582168,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,13,0.2553231,-2.133076,-3.584276,-0.2553231,0.8669241,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,14,0.2641421,-2.128285,-3.584276,-0.2641421,0.8717153,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,15,0.2757201,-2.121366,-3.584276,-0.2757201,0.8786343,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,16,0.2878016,-2.121575,-3.584276,-0.2878016,0.8784254,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,17,0.299253,-2.121436,-3.584276,-0.299253,0.8785638,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,18,0.312545,-2.125112,-3.584276,-0.312545,0.8748877,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,19,0.3223768,-2.132117,-3.584276,-0.3223768,0.8678831,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,20,0.3324474,-2.135802,-3.584276,-0.3324474,0.8641984,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,21,0.3425805,-2.14461,-3.584276,-0.3425805,0.8553903,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,22,0.3577336,-2.15766,-3.584276,-0.3577336,0.8423395,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,23,0.3645864,-2.166105,-3.584276,-0.3645864,0.833895,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,24,0.3756439,-2.173689,-3.584276,-0.3756439,0.8263112,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,25,0.3854391,-2.179249,-3.584276,-0.3854391,0.8207511,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,26,0.3997291,-2.180459,-3.584276,-0.3997291,0.8195404,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,27,0.4124632,-2.18144,-3.584276,-0.4124632,0.8185598,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,28,0.4276051,-2.179472,-3.584276,-0.4276051,0.8205276,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,29,0.4444131,-2.175425,-3.584276,-0.4444131,0.8245747,1.415724
23,3,2,25,1,0.0349,0.443388,RL,0,30,0.4576384,-2.169383,-3.584276,-0.4576384,0.8306169,1.415724
23,3,2,25,1,0.0349,0.443388,LR,0,0,-0.4748669,-2.150459,-3.584332,-0.4748669,0.8495412,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,1,-0.4647482,-2.156793,-3.584332,-0.4647482,0.8432072,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,2,-0.4554975,-2.164703,-3.584332,-0.4554975,0.8352971,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,3,-0.4460892,-2.172395,-3.584332,-0.4460892,0.8276054,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,4,-0.4321274,-2.179513,-3.584332,-0.4321274,0.8204867,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,5,-0.4203298,-2.182889,-3.584332,-0.4203298,0.817111,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,6,-0.4081667,-2.183426,-3.584332,-0.4081667,0.8165738,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,7,-0.3979921,-2.179964,-3.584332,-0.3979921,0.8200357,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,8,-0.3903442,-2.17219,-3.584332,-0.3903442,0.8278102,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,9,-0.380623,-2.165232,-3.584332,-0.380623,0.8347682,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,10,-0.3711624,-2.159202,-3.584332,-0.3711624,0.8407985,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,11,-0.3539008,-2.150208,-3.584332,-0.3539008,0.8497919,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,12,-0.3418573,-2.144509,-3.584332,-0.3418573,0.8554912,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,13,-0.3321832,-2.140227,-3.584332,-0.3321832,0.8597734,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,14,-0.3196607,-2.135881,-3.584332,-0.3196607,0.8641189,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,15,-0.3057994,-2.131589,-3.584332,-0.3057994,0.8684107,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,16,-0.290997,-2.130505,-3.584332,-0.290997,0.8694953,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,17,-0.2774512,-2.131361,-3.584332,-0.2774512,0.8686386,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,18,-0.2635397,-2.132937,-3.584332,-0.2635397,0.8670625,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,19,-0.2463935,-2.14111,-3.584332,-0.2463935,0.8588899,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,20,-0.234716,-2.149775,-3.584332,-0.234716,0.850225,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,21,-0.2224731,-2.15616,-3.584332,-0.2224731,0.8438402,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,22,-0.2115099,-2.164016,-3.584332,-0.2115099,0.8359839,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,23,-0.1968518,-2.170783,-3.584332,-0.1968518,0.8292174,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,24,-0.1761277,-2.179513,-3.584332,-0.1761277,0.8204865,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,25,-0.1605918,-2.185595,-3.584332,-0.1605918,0.8144047,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,26,-0.1496221,-2.184323,-3.584332,-0.1496221,0.815677,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,27,-0.1410163,-2.178487,-3.584332,-0.1410163,0.8215127,1.415668
23,3,2,25,1,0.0349,0.443388,LR,0,28,-0.1280771,-2.1729,-3.584332,-0.1280771,0.8271,1.415668
23,3,2,35,1,0.0349,0.630596,RL,0,0,0.03640381,-2.163276,-3.584338,-0.03640381,0.8367236,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,1,0.04751627,-2.157575,-3.584338,-0.04751627,0.8424248,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,2,0.06151924,-2.1517,-3.584338,-0.06151924,0.8483005,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,3,0.07346694,-2.146847,-3.584338,-0.07346694,0.8531528,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,4,0.08653134,-2.137894,-3.584338,-0.08653134,0.8621064,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,5,0.101779,-2.127862,-3.584338,-0.101779,0.8721383,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,6,0.118808,-2.124397,-3.584338,-0.118808,0.8756027,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,7,0.1331764,-2.122623,-3.584338,-0.1331764,0.8773767,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,8,0.1441704,-2.125518,-3.584338,-0.1441704,0.8744819,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,9,0.1541598,-2.130541,-3.584338,-0.1541598,0.8694593,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,10,0.1645668,-2.134883,-3.584338,-0.1645668,0.8651174,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,11,0.1777877,-2.145135,-3.584338,-0.1777877,0.8548648,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,12,0.1902862,-2.152903,-3.584338,-0.1902862,0.8470971,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,13,0.1997335,-2.159827,-3.584338,-0.1997335,0.8401735,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,14,0.2106637,-2.166421,-3.584338,-0.2106637,0.833579,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,15,0.2222711,-2.173316,-3.584338,-0.2222711,0.8266837,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,16,0.2353432,-2.174127,-3.584338,-0.2353432,0.825873,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,17,0.2493627,-2.169803,-3.584338,-0.2493627,0.830197,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,18,0.2638293,-2.167328,-3.584338,-0.2638293,0.8326722,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,19,0.278347,-2.162164,-3.584338,-0.278347,0.8378358,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,20,0.2910503,-2.157949,-3.584338,-0.2910503,0.8420506,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,21,0.3001367,-2.153409,-3.584338,-0.3001367,0.8465912,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,22,0.312244,-2.147826,-3.584338,-0.312244,0.8521738,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,23,0.3256007,-2.139432,-3.584338,-0.3256007,0.8605681,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,24,0.3389695,-2.131377,-3.584338,-0.3389695,0.8686231,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,25,0.3504944,-2.127882,-3.584338,-0.3504944,0.8721176,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,26,0.3614624,-2.128152,-3.584338,-0.3614624,0.8718483,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,27,0.3738186,-2.127601,-3.584338,-0.3738186,0.8723991,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,28,0.3851669,-2.128425,-3.584338,-0.3851669,0.8715746,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,29,0.3976372,-2.133799,-3.584338,-0.3976372,0.8662014,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,30,0.4129344,-2.140084,-3.584338,-0.4129344,0.8599159,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,31,0.4275454,-2.145932,-3.584338,-0.4275454,0.8540675,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,32,0.4374965,-2.149425,-3.584338,-0.4374965,0.8505751,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,33,0.4473731,-2.153569,-3.584338,-0.4473731,0.8464311,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,34,0.4561162,-2.159022,-3.584338,-0.4561162,0.8409784,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,35,0.462137,-2.168991,-3.584338,-0.462137,0.8310089,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,36,0.4710903,-2.179905,-3.584338,-0.4710903,0.8200945,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,37,0.483143,-2.182741,-3.584338,-0.483143,0.8172593,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,38,0.5058612,-2.184203,-3.584338,-0.5058612,0.8157968,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,39,0.5185747,-2.184841,-3.584338,-0.5185747,0.8151593,1.415662
23,3,2,35,1,0.0349,0.630596,RL,0,40,0.5323524,-2.182542,-3.584338,-0.5323524,0.8174585,1.415662
23,3,2,25,1,0.0349,0.443388,RL,0,0,-0.5758502,-1.75081,-4.491404,0.5758502,1.24919,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,1,-0.5650853,-1.755569,-4.491404,0.5650853,1.244431,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,2,-0.5480828,-1.762133,-4.491404,0.5480828,1.237867,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,3,-0.537737,-1.767823,-4.491404,0.537737,1.232177,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,4,-0.5237132,-1.774408,-4.491404,0.5237132,1.225592,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,5,-0.5129294,-1.777285,-4.491404,0.5129294,1.222715,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,6,-0.4945664,-1.775408,-4.491404,0.4945664,1.224592,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,7,-0.4847564,-1.769609,-4.491404,0.4847564,1.230391,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,8,-0.4725167,-1.764013,-4.491404,0.4725167,1.235987,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,9,-0.4572895,-1.746308,-4.491404,0.4572895,1.253692,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,10,-0.4464881,-1.740263,-4.491404,0.4464881,1.259737,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,11,-0.4345719,-1.730342,-4.491404,0.4345719,1.269658,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,12,-0.4248553,-1.718499,-4.491404,0.4248553,1.281501,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,13,-0.4133491,-1.715701,-4.491404,0.4133491,1.284299,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,14,-0.401087,-1.71074,-4.491404,0.401087,1.28926,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,15,-0.3902853,-1.713997,-4.491404,0.3902853,1.286003,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,16,-0.378734,-1.718682,-4.491404,0.378734,1.281318,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,17,-0.3684022,-1.724808,-4.491404,0.3684022,1.275192,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,18,-0.3576458,-1.731386,-4.491404,0.3576458,1.268614,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,19,-0.3469648,-1.742072,-4.491404,0.3469648,1.257928,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,20,-0.3335012,-1.751989,-4.491404,0.3335012,1.248011,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,21,-0.3195433,-1.762196,-4.491404,0.3195433,1.237804,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,22,-0.3073601,-1.768031,-4.491404,0.3073601,1.231969,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,23,-0.2927516,-1.775155,-4.491404,0.2927516,1.224845,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,24,-0.2816788,-1.781067,-4.491404,0.2816788,1.218933,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,25,-0.2620486,-1.785415,-4.491404,0.2620486,1.214585,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,26,-0.2485631,-1.784177,-4.491404,0.2485631,1.215823,0.508596
23,3,2,25,1,0.0349,0.443388,RL,0,27,-0.2329716,-1.779566,-4.491404,0.2329716,1.220434,0.508596
23,3,2,25,1,0.0349,0.443388,LR,0,0,0.2265727,-1.765066,-4.48811,0.2265727,1.234934,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,1,0.2415589,-1.777088,-4.48811,0.2415589,1.222912,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,2,0.2816891,-1.800504,-4.48811,0.2816891,1.199496,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,3,0.2948851,-1.798355,-4.48811,0.2948851,1.201645,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,4,0.30377,-1.791279,-4.48811,0.30377,1.208721,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,5,0.3193997,-1.783591,-4.48811,0.3193997,1.216409,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,6,0.330288,-1.777007,-4.48811,0.330288,1.222993,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,7,0.3428484,-1.7673,-4.48811,0.3428484,1.2327,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,8,0.3550433,-1.756051,-4.48811,0.3550433,1.243949,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,9,0.3703214,-1.744164,-4.48811,0.3703214,1.255836,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,10,0.3901883,-1.728336,-4.48811,0.3901883,1.271664,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,11,0.4020175,-1.719496,-4.48811,0.4020175,1.280504,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,12,0.412314,-1.715517,-4.48811,0.412314,1.284483,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,13,0.4262187,-1.717585,-4.48811,0.4262187,1.282415,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,14,0.4402829,-1.725861,-4.48811,0.4402829,1.274139,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,15,0.4515084,-1.732748,-4.48811,0.4515084,1.267252,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,16,0.4615416,-1.738316,-4.48811,0.4615416,1.261684,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,17,0.4659731,-1.750259,-4.48811,0.4659731,1.249741,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,18,0.4710829,-1.764051,-4.48811,0.4710829,1.235949,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,19,0.4944588,-1.783435,-4.48811,0.4944588,1.216565,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,20,0.5092947,-1.7879,-4.48811,0.5092947,1.2121,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,21,0.5283713,-1.791339,-4.48811,0.5283713,1.208661,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,22,0.545185,-1.78127,-4.48811,0.545185,1.21873,0.5118901
23,3,2,25,1,0.0349,0.443388,LR,0,23,0.563465,-1.772566,-4.48811,0.563465,1.227434,0.5118901
23,3,2,25,1,0.0349,0.443388,RL,0,0,-0.5658379,-1.761967,-4.451721,0.5658379,1.238033,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,1,-0.5560191,-1.765909,-4.451721,0.5560191,1.234091,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,2,-0.5468648,-1.770604,-4.451721,0.5468648,1.229396,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,3,-0.5384136,-1.775973,-4.451721,0.5384136,1.224027,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,4,-0.529416,-1.781146,-4.451721,0.529416,1.218854,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,5,-0.5190253,-1.782406,-4.451721,0.5190253,1.217594,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,6,-0.5064228,-1.784064,-4.451721,0.5064228,1.215936,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,7,-0.4952749,-1.784241,-4.451721,0.4952749,1.215759,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,8,-0.4837451,-1.77816,-4.451721,0.4837451,1.22184,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,9,-0.4741653,-1.774256,-4.451721,0.4741653,1.225744,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,10,-0.4655395,-1.768298,-4.451721,0.4655395,1.231702,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,11,-0.4543416,-1.764101,-4.451721,0.4543416,1.235899,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,12,-0.4441387,-1.755371,-4.451721,0.4441387,1.244629,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,13,-0.4342224,-1.749076,-4.451721,0.4342224,1.250924,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,14,-0.4247719,-1.739852,-4.451721,0.4247719,1.260148,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,15,-0.4151537,-1.732384,-4.451721,0.4151537,1.267616,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,16,-0.4062675,-1.725916,-4.451721,0.4062675,1.274084,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,17,-0.3952629,-1.723826,-4.451721,0.3952629,1.276174,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,18,-0.3854425,-1.726961,-4.451721,0.3854425,1.273039,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,19,-0.3753845,-1.728609,-4.451721,0.3753845,1.271391,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,20,-0.3656437,-1.732416,-4.451721,0.3656437,1.267584,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,21,-0.3544476,-1.738425,-4.451721,0.3544476,1.261575,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,22,-0.3444894,-1.746301,-4.451721,0.3444894,1.253699,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,23,-0.3367125,-1.754476,-4.451721,0.3367125,1.245524,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,24,-0.3276441,-1.760699,-4.451721,0.3276441,1.239301,0.5482789
23,3,2,25,1,0.0349,0.443388,RL,0,25,-0.317855,-1.767107,-4.451721,0.317855,1.232893,0.5482789
