PID,taskType,rightHanded,width,length,rotation,execType,trialRep,PositionX,PositionY

0,True,False,0.02,0.2,Rot0,0,0,-0.001098991,-0.01500002

0,True,False,0.02,0.2,Rot0,0,0,-0.001099166,-0.01500002

0,True,False,0.02,0.2,Rot0,0,0,-0.001125139,-0.01500002

0,True,False,0.02,0.2,Rot0,0,0,-0.001147771,-0.01500002

0,True,False,0.02,0.2,Rot0,0,0,-0.001167492,-0.01500002

0,True,False,0.02,0.2,Rot0,0,0,-0.001148845,-0.01500002

0,True,False,0.02,0.2,Rot0,0,0,-0.001092342,-0.01500002

0,True,False,0.02,0.2,Rot0,0,0,-0.001218253,-0.01500002

0,True,False,0.02,0.2,Rot0,0,0,-0.001371339,-0.01500002
