ParticipantNumber; Nurse; Click Counter; Assistance Activated; Controller Position; Pointer Position; Target Position; Is Inside; Total Time; 
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.02
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.0866378
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.1075966
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.1146143
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.1278787
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.1419853
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.1597255
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.1680784
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.1823113
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.1981554
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.2119058
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.2254149
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.2382377
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.2519441
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.266222
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.2813804
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.2953358
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.3076293
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.321834
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.3365
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.3490104
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.3644973
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.3782494
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.391292
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.4061896
21; False;0;True;(0.00, 0.00, 0.00);(-0.02, 0.01, 0.03);TargetNotSetYet;False;0.4202079
21; False;0;True;(0.24, 0.68, 0.17);(0.26, 0.67, 0.20);TargetNotSetYet;False;0.4339363
21; False;0;True;(0.24, 0.68, 0.17);(0.26, 0.67, 0.20);TargetNotSetYet;False;0.4520528
21; False;0;True;(0.24, 0.68, 0.17);(0.26, 0.67, 0.20);TargetNotSetYet;False;0.4780952
21; False;0;True;(0.24, 0.68, 0.17);(0.26, 0.68, 0.20);TargetNotSetYet;False;0.5044441
21; False;0;True;(0.24, 0.68, 0.17);(0.26, 0.68, 0.20);TargetNotSetYet;False;0.536235
21; False;0;True;(0.24, 0.68, 0.17);(0.26, 0.68, 0.20);TargetNotSetYet;False;0.5672396
21; False;0;True;(0.24, 0.68, 0.17);(0.26, 0.68, 0.20);TargetNotSetYet;False;0.5986703
21; False;0;True;(0.24, 0.68, 0.17);(0.26, 0.68, 0.20);TargetNotSetYet;False;0.6292152
21; False;0;True;(0.24, 0.68, 0.17);(0.26, 0.68, 0.20);TargetNotSetYet;False;0.6589137
21; False;0;True;(0.24, 0.68, 0.17);(0.26, 0.68, 0.20);TargetNotSetYet;False;0.6873401
21; False;0;True;(0.24, 0.68, 0.17);(0.26, 0.68, 0.20);TargetNotSetYet;False;0.7161387
